cycle,time,phi,Ex,Ey
67660,3.383e-07,5.114613e-01,4.806947e-01,7.382693e-01
67680,3.384e-07,5.088546e-01,3.403675e-01,5.811559e-01
67700,3.385e-07,5.034447e-01,5.115182e-01,8.690436e-01
67720,3.386e-07,5.110394e-01,6.362886e-01,8.627524e-01
67740,3.387e-07,5.053760e-01,3.663944e-01,7.168465e-01
67760,3.388e-07,5.034664e-01,5.323371e-01,9.534935e-01
67780,3.389e-07,5.072785e-01,4.913717e-01,7.213784e-01
67800,3.39e-07,5.029927e-01,3.892553e-01,7.886655e-01
67820,3.391e-07,5.042630e-01,6.208028e-01,8.635563e-01
67840,3.392e-07,5.055985e-01,3.901619e-01,6.583648e-01
67860,3.393e-07,5.041602e-01,5.983742e-01,6.668964e-01
67880,3.394e-07,5.023684e-01,3.411409e-01,5.938401e-01
67900,3.395e-07,5.061244e-01,4.918007e-01,9.370282e-01
67920,3.396e-07,4.994696e-01,5.128629e-01,7.747045e-01
67940,3.397e-07,5.019175e-01,2.996330e-01,5.703722e-01
67960,3.398e-07,5.092821e-01,5.186318e-01,5.338337e-01
67980,3.399e-07,5.056762e-01,4.946278e-01,6.184663e-01
68000,3.4e-07,5.016815e-01,4.874252e-01,5.568222e-01
68020,3.401e-07,5.043733e-01,5.316279e-01,6.477867e-01
68040,3.402e-07,5.041330e-01,4.537419e-01,8.307416e-01
68060,3.403e-07,5.027400e-01,3.099230e-01,7.155713e-01
68080,3.404e-07,5.007453e-01,4.030956e-01,8.466731e-01
68100,3.405e-07,4.997220e-01,2.832350e-01,6.560389e-01
68120,3.406e-07,4.976644e-01,4.854799e-01,6.906921e-01
68140,3.407e-07,5.013489e-01,5.225491e-01,6.257461e-01
68160,3.408e-07,5.029961e-01,4.390992e-01,6.162092e-01
68180,3.409e-07,4.999167e-01,3.089978e-01,7.169352e-01
68200,3.41e-07,5.024931e-01,3.087595e-01,6.835625e-01
68220,3.411e-07,5.025453e-01,5.305074e-01,7.860534e-01
68240,3.412e-07,5.021718e-01,5.159428e-01,5.272247e-01
68260,3.413e-07,4.943425e-01,3.126373e-01,6.412003e-01
68280,3.414e-07,4.983677e-01,4.357722e-01,6.092662e-01
68300,3.415e-07,5.071163e-01,2.868112e-01,6.496732e-01
68320,3.416e-07,4.952234e-01,4.041572e-01,7.823126e-01
68340,3.417e-07,4.942623e-01,4.118720e-01,5.964408e-01
68360,3.418e-07,5.088384e-01,2.731391e-01,6.723104e-01
68380,3.419e-07,4.972595e-01,4.732271e-01,6.998689e-01
68400,3.42e-07,4.948946e-01,5.538474e-01,6.134269e-01
68420,3.421e-07,4.999329e-01,6.293205e-01,5.517130e-01
68440,3.422e-07,5.020657e-01,3.769537e-01,6.322004e-01
68460,3.423e-07,4.981841e-01,3.842207e-01,4.745218e-01
68480,3.424e-07,4.979085e-01,2.620559e-01,1.039320e+00
68500,3.425e-07,4.961848e-01,5.070524e-01,8.358113e-01
68520,3.426e-07,4.966624e-01,5.062918e-01,4.756334e-01
68540,3.427e-07,4.925579e-01,4.413011e-01,7.130876e-01
68560,3.428e-07,4.941483e-01,5.280300e-01,5.720088e-01
68580,3.429e-07,4.931177e-01,5.318633e-01,5.502446e-01
68600,3.43e-07,4.945687e-01,4.502950e-01,4.887483e-01
68620,3.431e-07,4.999987e-01,2.642361e-01,5.930682e-01
68640,3.432e-07,4.958214e-01,6.071199e-01,5.681161e-01
68660,3.433e-07,4.932807e-01,5.021714e-01,3.836658e-01
68680,3.434e-07,4.994127e-01,3.315965e-01,3.697215e-01
68700,3.435e-07,4.970248e-01,2.887633e-01,4.749093e-01
68720,3.436e-07,4.927357e-01,4.001989e-01,7.402232e-01
68740,3.437e-07,4.978487e-01,2.812585e-01,4.705973e-01
68760,3.438e-07,4.919450e-01,5.178940e-01,3.428161e-01
68780,3.439e-07,4.934524e-01,3.996344e-01,5.402977e-01
68800,3.44e-07,4.969213e-01,4.282846e-01,6.104834e-01
68820,3.441e-07,4.949416e-01,5.421303e-01,4.710263e-01
68840,3.442e-07,4.926634e-01,5.005608e-01,5.165142e-01
68860,3.443e-07,4.945474e-01,4.670417e-01,6.032506e-01
68880,3.444e-07,4.908048e-01,5.040737e-01,7.272277e-01
68900,3.445e-07,4.903485e-01,4.971921e-01,6.049090e-01
68920,3.446e-07,4.888796e-01,5.704843e-01,5.556046e-01
68940,3.447e-07,4.912397e-01,5.617666e-01,3.793045e-01
68960,3.448e-07,4.934484e-01,4.068651e-01,6.014127e-01
68980,3.449e-07,4.900314e-01,3.811415e-01,7.203605e-01
69000,3.45e-07,4.950502e-01,5.627326e-01,7.256517e-01
69020,3.451e-07,4.938153e-01,4.094274e-01,2.619107e-01
69040,3.452e-07,4.940904e-01,5.524706e-01,6.151748e-01
69060,3.453e-07,4.936230e-01,5.401959e-01,6.568371e-01
69080,3.454e-07,4.876915e-01,5.020975e-01,4.661981e-01
69100,3.455e-07,4.917072e-01,5.504670e-01,6.191021e-01
69120,3.456e-07,4.880475e-01,5.806093e-01,4.309115e-01
69140,3.457e-07,4.849569e-01,3.609443e-01,6.172210e-01
69160,3.458e-07,4.893132e-01,6.153103e-01,6.657733e-01
69180,3.459e-07,4.962594e-01,5.108038e-01,6.417174e-01
69200,3.46e-07,4.882056e-01,7.128001e-01,6.968192e-01
69220,3.461e-07,4.922271e-01,6.812232e-01,4.130914e-01
69240,3.462e-07,4.928753e-01,6.956602e-01,5.025625e-01
69260,3.463e-07,4.898823e-01,4.958892e-01,5.132671e-01
69280,3.464e-07,4.891554e-01,7.478538e-01,4.664601e-01
69300,3.465e-07,4.897377e-01,6.940829e-01,4.927097e-01
69320,3.466e-07,4.908832e-01,5.891606e-01,5.081135e-01
69340,3.467e-07,4.892862e-01,5.132292e-01,5.118474e-01
69360,3.468e-07,4.880631e-01,6.616770e-01,2.640131e-01
69380,3.469e-07,4.880358e-01,4.822693e-01,4.409339e-01
69400,3.47e-07,4.901324e-01,5.993474e-01,5.429382e-01
69420,3.471e-07,4.850096e-01,6.138274e-01,2.984670e-01
69440,3.472e-07,4.873369e-01,2.731862e-01,5.681638e-01
69460,3.473e-07,4.905668e-01,4.289864e-01,4.304186e-01
69480,3.474e-07,4.903687e-01,5.910945e-01,3.049436e-01
69500,3.475e-07,4.841352e-01,5.662674e-01,6.285409e-01
69520,3.476e-07,4.901158e-01,5.742033e-01,4.264160e-01
69540,3.477e-07,4.893455e-01,4.392788e-01,6.261666e-01
69560,3.478e-07,4.850520e-01,7.204179e-01,6.021795e-01
69580,3.479e-07,4.880653e-01,3.149959e-01,1.514121e-01
69600,3.48e-07,4.868858e-01,5.520115e-01,4.078526e-01
69620,3.481e-07,4.814414e-01,6.202287e-01,4.150972e-01
69640,3.482e-07,4.897625e-01,6.579282e-01,4.369891e-01
69660,3.483e-07,4.872313e-01,5.199812e-01,3.033630e-01
69680,3.484e-07,4.896914e-01,2.918063e-01,4.306600e-01
69700,3.485e-07,4.846167e-01,5.965371e-01,3.200586e-01
69720,3.486e-07,4.859170e-01,5.676578e-01,2.237094e-01
69740,3.487e-07,4.860191e-01,5.018512e-01,2.596370e-01
69760,3.488e-07,4.905218e-01,8.311164e-01,2.408130e-01
69780,3.489e-07,4.871177e-01,7.506586e-01,5.677370e-01
69800,3.49e-07,4.826162e-01,5.970959e-01,3.944638e-01
69820,3.491e-07,4.847293e-01,4.292752e-01,3.259635e-01
69840,3.492e-07,4.883834e-01,6.029641e-01,3.073883e-01
69860,3.493e-07,4.864723e-01,4.980314e-01,4.726836e-01
69880,3.494e-07,4.835746e-01,5.587015e-01,2.654794e-01
69900,3.495e-07,4.864664e-01,3.505245e-01,5.115759e-01
69920,3.496e-07,4.857304e-01,4.892887e-01,3.537799e-01
69940,3.497e-07,4.834080e-01,7.152199e-01,4.218552e-01
69960,3.498e-07,4.891123e-01,3.962834e-01,3.470705e-01
69980,3.499e-07,4.856948e-01,7.193726e-01,4.784954e-01
70000,3.5e-07,4.840428e-01,6.804929e-01,3.238677e-01
70020,3.501e-07,4.894334e-01,4.322317e-01,3.253991e-01
70040,3.502e-07,4.863278e-01,4.011589e-01,4.051315e-01
70060,3.503e-07,4.842766e-01,4.706857e-01,4.836532e-01
70080,3.504e-07,4.933310e-01,4.573714e-01,3.027614e-01
70100,3.505e-07,4.876162e-01,4.003360e-01,4.304538e-01
70120,3.506e-07,4.832823e-01,4.024113e-01,3.166287e-01
70140,3.507e-07,4.849316e-01,5.182149e-01,2.392537e-01
70160,3.508e-07,4.848272e-01,4.858920e-01,3.002605e-01
70180,3.509e-07,4.836143e-01,5.347109e-01,5.261801e-01
70200,3.51e-07,4.840584e-01,4.585881e-01,7.809083e-02
70220,3.511e-07,4.839616e-01,4.564480e-01,3.033764e-01
70240,3.512e-07,4.823343e-01,3.587882e-01,1.935257e-01
70260,3.513e-07,4.799956e-01,4.547902e-01,3.735596e-01
70280,3.514e-07,4.853818e-01,3.604535e-01,2.940063e-01
70300,3.515e-07,4.887058e-01,2.397008e-01,2.865662e-01
70320,3.516e-07,4.804429e-01,6.302977e-01,6.572599e-01
70340,3.517e-07,4.821162e-01,4.107800e-01,4.328707e-01
70360,3.518e-07,4.853173e-01,3.067547e-01,3.616330e-01
70380,3.519e-07,4.822972e-01,5.251672e-01,3.805892e-01
70400,3.52e-07,4.846558e-01,4.947877e-01,3.585391e-01
70420,3.521e-07,4.841464e-01,6.281183e-01,2.913293e-01
70440,3.522e-07,4.780272e-01,4.324527e-01,2.171492e-01
70460,3.523e-07,4.839313e-01,3.771835e-01,3.156256e-01
70480,3.524e-07,4.835619e-01,2.579002e-01,4.018067e-01
70500,3.525e-07,4.805969e-01,4.786555e-01,3.307549e-01
70520,3.526e-07,4.819186e-01,4.796899e-01,7.169969e-02
70540,3.527e-07,4.849308e-01,4.705786e-01,3.005819e-01
70560,3.528e-07,4.810505e-01,6.640471e-01,3.169703e-01
70580,3.529e-07,4.791970e-01,4.129983e-01,3.476918e-01
70600,3.53e-07,4.822610e-01,3.636671e-01,3.169400e-01
70620,3.531e-07,4.840643e-01,5.828647e-01,2.463803e-01
70640,3.532e-07,4.795687e-01,3.957826e-01,1.089512e-01
70660,3.533e-07,4.846131e-01,5.422309e-01,1.865796e-01
70680,3.534e-07,4.847413e-01,3.324708e-01,2.217688e-01
70700,3.535e-07,4.809605e-01,3.540843e-01,1.759594e-01
70720,3.536e-07,4.819209e-01,4.643157e-01,3.002011e-01
70740,3.537e-07,4.836685e-01,3.659516e-01,-8.172490e-02
70760,3.538e-07,4.804841e-01,5.387978e-01,6.630363e-02
70780,3.539e-07,4.802327e-01,3.906794e-01,1.700993e-01
70800,3.54e-07,4.823581e-01,5.406415e-01,4.049962e-02
70820,3.541e-07,4.775440e-01,4.630335e-01,-7.098123e-02
70840,3.542e-07,4.790139e-01,4.644281e-01,2.882620e-01
70860,3.543e-07,4.806149e-01,5.086120e-01,2.521022e-01
70880,3.544e-07,4.801317e-01,4.478869e-01,1.516351e-01
70900,3.545e-07,4.806110e-01,6.521922e-01,4.139669e-01
70920,3.546e-07,4.802143e-01,5.004902e-01,2.261473e-01
70940,3.547e-07,4.827463e-01,3.735951e-01,2.293715e-02
70960,3.548e-07,4.849186e-01,5.004964e-01,1.433053e-01
70980,3.549e-07,4.765791e-01,4.738860e-01,2.090639e-01
71000,3.55e-07,4.827134e-01,3.213446e-01,7.801286e-02
71020,3.551e-07,4.823449e-01,5.176724e-01,1.199644e-01
71040,3.552e-07,4.763026e-01,3.359434e-01,3.820071e-02
71060,3.553e-07,4.749845e-01,5.063751e-01,6.578877e-02
71080,3.554e-07,4.806678e-01,4.835874e-01,1.916485e-01
71100,3.555e-07,4.797975e-01,3.969503e-01,2.366574e-01
71120,3.556e-07,4.760598e-01,3.405657e-01,1.482063e-02
71140,3.557e-07,4.830900e-01,5.229358e-01,2.043309e-01
71160,3.558e-07,4.797102e-01,3.049285e-01,1.727630e-01
71180,3.559e-07,4.798560e-01,3.549403e-01,2.520905e-01
71200,3.56e-07,4.781771e-01,3.144783e-01,2.811402e-01
71220,3.561e-07,4.754523e-01,4.367203e-01,1.709629e-01
71240,3.562e-07,4.842470e-01,9.915830e-02,7.018206e-02
71260,3.563e-07,4.770043e-01,3.304144e-01,9.659707e-02
71280,3.564e-07,4.782492e-01,3.292606e-01,2.746626e-01
71300,3.565e-07,4.811924e-01,4.564842e-01,2.091746e-02
71320,3.566e-07,4.755616e-01,3.125287e-01,-7.109027e-02
71340,3.567e-07,4.800470e-01,4.485590e-01,4.454999e-03
71360,3.568e-07,4.808870e-01,3.680794e-01,3.511567e-02
71380,3.569e-07,4.762978e-01,3.004806e-01,4.082806e-02
71400,3.57e-07,4.754872e-01,2.827819e-01,-4.909578e-02
71420,3.571e-07,4.778327e-01,2.941469e-01,-8.089142e-03
71440,3.572e-07,4.780895e-01,2.995209e-01,-6.504164e-02
71460,3.573e-07,4.749558e-01,3.088927e-01,4.855230e-02
71480,3.574e-07,4.819985e-01,2.191102e-01,-6.068541e-02
71500,3.575e-07,4.798317e-01,3.543752e-01,-7.116320e-03
71520,3.576e-07,4.759785e-01,1.029951e-01,2.565916e-01
71540,3.577e-07,4.744758e-01,5.332731e-01,-1.196871e-01
71560,3.578e-07,4.815156e-01,2.642608e-01,-2.338355e-02
71580,3.579e-07,4.802848e-01,1.522095e-01,-1.582986e-02
71600,3.58e-07,4.744116e-01,3.605472e-01,-5.074227e-02
71620,3.581e-07,4.803300e-01,2.266682e-01,-1.127050e-01
71640,3.582e-07,4.806619e-01,1.271298e-01,-1.242836e-01
71660,3.583e-07,4.749667e-01,4.332024e-01,-5.130218e-02
71680,3.584e-07,4.784407e-01,2.852831e-01,-7.367417e-02
71700,3.585e-07,4.850105e-01,3.483541e-01,-8.876009e-02
71720,3.586e-07,4.752914e-01,2.407824e-01,9.651472e-02
71740,3.587e-07,4.750404e-01,4.494904e-01,9.292034e-03
71760,3.588e-07,4.784003e-01,4.462656e-01,-2.244635e-01
71780,3.589e-07,4.742733e-01,4.209235e-01,-5.128179e-02
71800,3.59e-07,4.800377e-01,4.468059e-01,-1.901540e-02
71820,3.591e-07,4.800545e-01,5.215598e-01,-3.997425e-02
71840,3.592e-07,4.786978e-01,5.402778e-01,1.845419e-03
71860,3.593e-07,4.765507e-01,2.026629e-01,-1.658838e-01
71880,3.594e-07,4.767571e-01,2.732813e-01,-7.984450e-02
71900,3.595e-07,4.730703e-01,2.792938e-01,-8.646806e-02
71920,3.596e-07,4.776880e-01,3.138272e-01,-1.594824e-01
71940,3.597e-07,4.780548e-01,2.184294e-01,-6.632408e-02
71960,3.598e-07,4.753540e-01,1.527026e-01,-6.808464e-02
71980,3.599e-07,4.802328e-01,2.836505e-01,-2.713552e-01
72000,3.6e-07,4.768279e-01,3.060380e-01,-7.322980e-02
72020,3.601e-07,4.803593e-01,1.030321e-01,-2.056196e-01
72040,3.602e-07,4.757353e-01,4.141341e-01,-3.692846e-01
72060,3.603e-07,4.739931e-01,2.981222e-01,-2.170666e-01
72080,3.604e-07,4.748839e-01,2.324862e-01,-1.612271e-01
72100,3.605e-07,4.735507e-01,3.443905e-01,-1.768458e-01
72120,3.606e-07,4.776181e-01,3.134785e-01,-7.298072e-02
72140,3.607e-07,4.760537e-01,5.167934e-01,-1.708456e-01
72160,3.608e-07,4.783751e-01,4.940143e-01,3.076544e-02
72180,3.609e-07,4.820738e-01,1.623671e-01,-1.196880e-01
72200,3.61e-07,4.781545e-01,3.246330e-01,-1.641783e-01
72220,3.611e-07,4.750424e-01,2.436604e-01,-4.765823e-02
72240,3.612e-07,4.772462e-01,4.233660e-01,-1.640108e-01
72260,3.613e-07,4.755846e-01,1.327594e-01,-2.286474e-01
72280,3.614e-07,4.727410e-01,2.943421e-01,-2.766278e-01
72300,3.615e-07,4.819745e-01,2.324034e-01,-2.384791e-01
72320,3.616e-07,4.764408e-01,3.281840e-01,-2.481556e-01
72340,3.617e-07,4.696238e-01,2.816103e-01,-1.063901e-01
72360,3.618e-07,4.806577e-01,1.866010e-01,-1.727509e-01
72380,3.619e-07,4.765632e-01,1.028924e-01,-2.293088e-01
72400,3.62e-07,4.748739e-01,3.529578e-01,-2.172069e-02
72420,3.621e-07,4.763797e-01,1.421572e-01,-1.364790e-01
72440,3.622e-07,4.762245e-01,2.344593e-01,-3.858318e-01
72460,3.623e-07,4.806331e-01,2.303852e-02,-3.898933e-01
72480,3.624e-07,4.747632e-01,2.350286e-01,-4.571720e-01
72500,3.625e-07,4.775343e-01,3.585781e-01,-3.063428e-02
72520,3.626e-07,4.806720e-01,3.524042e-02,-2.903977e-01
72540,3.627e-07,4.787511e-01,4.261193e-01,-2.576067e-01
72560,3.628e-07,4.796089e-01,2.109143e-01,-2.196307e-01
72580,3.629e-07,4.784186e-01,1.136663e-01,-3.742407e-01
72600,3.63e-07,4.720902e-01,3.929257e-01,-3.405721e-01
72620,3.631e-07,4.720002e-01,2.489964e-01,-3.109866e-01
72640,3.632e-07,4.779807e-01,2.669173e-01,-3.112319e-01
72660,3.633e-07,4.763891e-01,3.044814e-01,-3.526863e-01
72680,3.634e-07,4.786401e-01,1.168323e-01,-3.740137e-01
72700,3.635e-07,4.840054e-01,3.059201e-02,-4.899603e-01
72720,3.636e-07,4.804140e-01,1.913427e-01,-3.631573e-01
72740,3.637e-07,4.747241e-01,1.523744e-01,-5.165079e-01
72760,3.638e-07,4.823520e-01,9.928686e-02,-5.742205e-01
72780,3.639e-07,4.780660e-01,7.575887e-02,-3.424303e-01
72800,3.64e-07,4.729592e-01,1.392954e-01,-3.072771e-01
72820,3.641e-07,4.822091e-01,2.056065e-01,-2.846041e-01
72840,3.642e-07,4.771228e-01,3.855863e-01,-2.558090e-01
72860,3.643e-07,4.739780e-01,1.991737e-01,-2.426824e-01
72880,3.644e-07,4.824854e-01,-2.094852e-01,-4.984317e-01
72900,3.645e-07,4.788611e-01,1.677725e-01,-2.636558e-01
72920,3.646e-07,4.817924e-01,1.452329e-01,-4.289537e-01
72940,3.647e-07,4.749594e-01,2.473581e-01,-3.789033e-01
72960,3.648e-07,4.761738e-01,1.319102e-01,-4.762278e-01
72980,3.649e-07,4.840168e-01,4.125196e-02,-5.303162e-01
73000,3.65e-07,4.790928e-01,2.584714e-02,-4.788998e-01
73020,3.651e-07,4.767246e-01,3.105258e-02,-5.002955e-01
73040,3.652e-07,4.758035e-01,1.145205e-01,-4.751987e-01
73060,3.653e-07,4.775025e-01,2.586161e-01,-4.322647e-01
73080,3.654e-07,4.816083e-01,-4.269642e-03,-7.599466e-01
73100,3.655e-07,4.781603e-01,2.000024e-01,-2.647028e-01
73120,3.656e-07,4.812796e-01,-6.238276e-02,-5.672814e-01
73140,3.657e-07,4.801731e-01,1.231809e-01,-4.571461e-01
73160,3.658e-07,4.789405e-01,1.163305e-01,-4.498744e-01
73180,3.659e-07,4.759655e-01,1.263997e-01,-3.803501e-01
73200,3.66e-07,4.777566e-01,1.590898e-01,-7.334057e-01
73220,3.661e-07,4.822950e-01,-5.090705e-02,-5.235022e-01
73240,3.662e-07,4.799839e-01,2.461354e-03,-4.953258e-01
73260,3.663e-07,4.766741e-01,1.006282e-01,-5.673668e-01
73280,3.664e-07,4.766918e-01,1.084921e-01,-5.359223e-01
73300,3.665e-07,4.800362e-01,-1.476333e-01,-5.834079e-01
73320,3.666e-07,4.795027e-01,-2.460170e-02,-6.426566e-01
73340,3.667e-07,4.789683e-01,6.086521e-02,-4.715260e-01
73360,3.668e-07,4.843664e-01,1.643421e-01,-7.047254e-01
73380,3.669e-07,4.826614e-01,1.254936e-01,-5.758665e-01
73400,3.67e-07,4.757943e-01,2.058928e-02,-4.821383e-01
73420,3.671e-07,4.747784e-01,2.901088e-04,-6.106040e-01
73440,3.672e-07,4.773494e-01,7.686012e-02,-5.382003e-01
73460,3.673e-07,4.795670e-01,-1.048805e-01,-8.172644e-01
73480,3.674e-07,4.809307e-01,-1.305293e-02,-5.976354e-01
73500,3.675e-07,4.812140e-01,5.155260e-02,-7.503666e-01
73520,3.676e-07,4.846696e-01,-7.249166e-02,-1.030210e+00
73540,3.677e-07,4.831674e-01,2.429621e-02,-6.806130e-01
73560,3.678e-07,4.752475e-01,-5.776771e-02,-6.442976e-01
73580,3.679e-07,4.778625e-01,-2.838655e-02,-7.780107e-01
73600,3.68e-07,4.813639e-01,1.051543e-01,-5.461052e-01
73620,3.681e-07,4.776227e-01,5.339474e-02,-7.092732e-01
73640,3.682e-07,4.804573e-01,9.435072e-02,-6.769463e-01
73660,3.683e-07,4.792761e-01,-1.102657e-02,-7.491502e-01
73680,3.684e-07,4.746009e-01,6.570425e-02,-6.677428e-01
73700,3.685e-07,4.825954e-01,3.677399e-02,-7.213938e-01
73720,3.686e-07,4.822677e-01,1.064530e-01,-6.320439e-01
73740,3.687e-07,4.801462e-01,-1.374336e-01,-8.061348e-01
73760,3.688e-07,4.824306e-01,1.179006e-01,-6.510835e-01
73780,3.689e-07,4.788063e-01,6.651034e-02,-7.561323e-01
73800,3.69e-07,4.825895e-01,3.274331e-01,-8.833363e-01
73820,3.691e-07,4.749931e-01,2.599396e-02,-7.170223e-01
73840,3.692e-07,4.793327e-01,-8.712124e-02,-6.682365e-01
73860,3.693e-07,4.813410e-01,1.319698e-01,-8.141463e-01
73880,3.694e-07,4.810509e-01,1.604082e-01,-6.560715e-01
73900,3.695e-07,4.842498e-01,1.519696e-01,-9.197485e-01
73920,3.696e-07,4.807982e-01,1.571711e-01,-6.492034e-01
73940,3.697e-07,4.834829e-01,2.602524e-01,-8.036829e-01
73960,3.698e-07,4.796250e-01,-2.514268e-02,-7.506107e-01
73980,3.699e-07,4.802600e-01,-1.658155e-02,-8.189984e-01
74000,3.7e-07,4.826609e-01,-1.048087e-01,-9.387142e-01
74020,3.701e-07,4.811123e-01,-1.814214e-01,-8.876348e-01
74040,3.702e-07,4.812673e-01,7.276063e-02,-8.954687e-01
74060,3.703e-07,4.801141e-01,7.579348e-02,-5.556989e-01
74080,3.704e-07,4.826506e-01,2.073773e-01,-9.093270e-01
74100,3.705e-07,4.862794e-01,6.042988e-02,-9.047987e-01
74120,3.706e-07,4.794393e-01,3.220792e-02,-1.036927e+00
74140,3.707e-07,4.867422e-01,-2.024663e-01,-9.326242e-01
74160,3.708e-07,4.843262e-01,7.846889e-02,-9.393116e-01
74180,3.709e-07,4.788294e-01,-2.166295e-02,-1.011595e+00
74200,3.71e-07,4.764442e-01,-1.169360e-01,-8.200418e-01
74220,3.711e-07,4.810094e-01,-9.879266e-02,-1.086422e+00
74240,3.712e-07,4.874617e-01,1.418467e-01,-1.187582e+00
74260,3.713e-07,4.856368e-01,-1.559038e-01,-7.414791e-01
74280,3.714e-07,4.864138e-01,4.898542e-02,-1.046643e+00
74300,3.715e-07,4.871845e-01,1.224407e-01,-9.302365e-01
74320,3.716e-07,4.878455e-01,-5.817993e-02,-9.916890e-01
74340,3.717e-07,4.854262e-01,-1.747220e-01,-1.135418e+00
74360,3.718e-07,4.792500e-01,1.731957e-01,-9.557922e-01
74380,3.719e-07,4.841476e-01,-8.047774e-02,-7.488723e-01
74400,3.72e-07,4.845468e-01,-1.591409e-01,-1.164642e+00
74420,3.721e-07,4.817712e-01,-4.043496e-02,-1.008698e+00
74440,3.722e-07,4.856228e-01,-4.034182e-02,-1.082471e+00
74460,3.723e-07,4.862837e-01,-1.776986e-01,-9.301451e-01
74480,3.724e-07,4.818049e-01,2.387905e-01,-1.199744e+00
74500,3.725e-07,4.872993e-01,1.776620e-01,-1.084326e+00
74520,3.726e-07,4.882679e-01,2.638543e-01,-1.040377e+00
74540,3.727e-07,4.846848e-01,-9.747662e-02,-9.606212e-01
74560,3.728e-07,4.873601e-01,-1.703121e-01,-8.925141e-01
74580,3.729e-07,4.790829e-01,1.838183e-02,-1.156286e+00
74600,3.73e-07,4.848220e-01,-2.091815e-02,-9.992822e-01
74620,3.731e-07,4.878613e-01,-1.211691e-02,-1.081767e+00
74640,3.732e-07,4.857455e-01,5.436527e-02,-1.078976e+00
74660,3.733e-07,4.846957e-01,-1.589297e-01,-1.151102e+00
74680,3.734e-07,4.887907e-01,-2.258875e-01,-1.199927e+00
74700,3.735e-07,4.876926e-01,-2.924338e-02,-1.196049e+00
74720,3.736e-07,4.858862e-01,-2.120728e-01,-1.276498e+00
74740,3.737e-07,4.851273e-01,-1.091326e-01,-1.201860e+00
74760,3.738e-07,4.897045e-01,7.416420e-03,-1.048723e+00
74780,3.739e-07,4.873407e-01,-3.379747e-01,-1.093288e+00
74800,3.74e-07,4.894330e-01,-1.690024e-01,-1.275917e+00
74820,3.741e-07,4.886889e-01,-1.623369e-01,-1.014481e+00
74840,3.742e-07,4.898672e-01,-1.830667e-01,-1.029048e+00
74860,3.743e-07,4.854693e-01,-2.923851e-01,-1.149183e+00
74880,3.744e-07,4.860513e-01,-6.550124e-02,-1.148148e+00
74900,3.745e-07,4.875301e-01,-5.513008e-02,-9.287528e-01
74920,3.746e-07,4.864732e-01,2.120519e-01,-1.077580e+00
74940,3.747e-07,4.904960e-01,-1.555000e-02,-1.292145e+00
74960,3.748e-07,4.925765e-01,-4.789871e-02,-1.019839e+00
74980,3.749e-07,4.844918e-01,-1.575260e-01,-1.217416e+00
75000,3.75e-07,4.888006e-01,-1.105855e-01,-1.251167e+00
75020,3.751e-07,4.962471e-01,-2.279992e-01,-1.312068e+00
75040,3.752e-07,4.890657e-01,-2.318699e-01,-1.072908e+00
75060,3.753e-07,4.890320e-01,6.403352e-02,-1.387529e+00
75080,3.754e-07,4.892055e-01,-2.417147e-01,-9.294400e-01
75100,3.755e-07,4.866120e-01,1.334024e-02,-1.358328e+00
75120,3.756e-07,4.934236e-01,1.165933e-01,-1.126030e+00
75140,3.757e-07,4.918973e-01,-8.874165e-02,-1.304914e+00
75160,3.758e-07,4.922943e-01,-2.610949e-02,-1.184580e+00
75180,3.759e-07,4.880227e-01,-4.363142e-01,-1.134404e+00
75200,3.76e-07,4.907092e-01,-1.270812e-01,-1.307949e+00
75220,3.761e-07,4.908770e-01,-1.672163e-01,-1.139473e+00
75240,3.762e-07,4.889174e-01,-1.194827e-01,-1.054093e+00
75260,3.763e-07,4.886259e-01,-2.704542e-01,-9.877034e-01
75280,3.764e-07,4.905125e-01,-4.414907e-02,-1.119120e+00
75300,3.765e-07,4.934992e-01,-1.227376e-01,-1.190229e+00
75320,3.766e-07,4.933136e-01,-1.838355e-01,-1.299812e+00
75340,3.767e-07,4.958128e-01,-1.942456e-01,-1.258541e+00
75360,3.768e-07,4.872476e-01,-2.430493e-01,-1.335764e+00
75380,3.769e-07,4.941166e-01,8.837395e-02,-1.189111e+00
75400,3.77e-07,4.980983e-01,-1.821779e-01,-1.210440e+00
75420,3.771e-07,4.889250e-01,-3.775518e-02,-1.247712e+00
75440,3.772e-07,4.964313e-01,-2.157372e-01,-1.394932e+00
75460,3.773e-07,4.949417e-01,-4.697920e-01,-1.172673e+00
75480,3.774e-07,4.900346e-01,-3.670271e-01,-1.148875e+00
75500,3.775e-07,4.944444e-01,-3.304479e-01,-1.361732e+00
75520,3.776e-07,4.994779e-01,-4.339351e-01,-1.211651e+00
75540,3.777e-07,4.898180e-01,-2.761814e-01,-1.214229e+00
75560,3.778e-07,4.928118e-01,-4.077439e-01,-1.193124e+00
75580,3.779e-07,4.964104e-01,-3.824767e-01,-1.422514e+00
75600,3.78e-07,4.957840e-01,-2.497292e-01,-1.252616e+00
75620,3.781e-07,4.917327e-01,-3.456199e-01,-1.136058e+00
75640,3.782e-07,4.980220e-01,-2.772457e-01,-1.388120e+00
75660,3.783e-07,4.941632e-01,-2.949215e-01,-1.517055e+00
75680,3.784e-07,4.918512e-01,-2.212290e-01,-1.438742e+00
