i,j,rhs_decompose,sol_decompose,rhs_Ax,sol_Ax,rhs_Ay,sol_Ay
23,12,4.246673e+11,-8.273188e+06,3.293811e+00,-5.650776e-04,-5.215295e-02,2.540942e+14
24,12,-1.288614e+11,-2.664804e+07,2.830388e+00,-5.656488e-04,6.786994e-01,2.540942e+14
25,12,-1.171443e+12,-4.918529e+07,2.618020e+00,-5.577184e-04,-7.992908e-01,2.540942e+14
26,12,-2.371703e+11,-8.115669e+07,2.822205e+00,-5.453038e-04,-1.615466e+00,2.540942e+14
27,12,-5.490291e+11,-1.020722e+08,2.829905e+00,-5.271314e-04,-2.249763e-01,2.540942e+14
28,12,6.006104e+11,-1.316469e+08,2.437169e+00,-5.013791e-04,2.292861e-01,2.540942e+14
29,12,-6.089985e+11,-1.499876e+08,1.907516e+00,-4.687283e-04,2.352801e-01,2.540942e+14
30,12,-1.940981e+12,-1.720481e+08,1.989731e+00,-4.350867e-04,-2.995597e-01,2.540942e+14
31,12,6.192366e+11,-2.188389e+08,1.737813e+00,-3.985875e-04,-4.907166e-01,2.540942e+14
32,12,1.473760e+12,-2.485925e+08,1.021556e+00,-3.595255e-04,-5.479318e-01,2.540942e+14
33,12,6.508838e+11,-2.540061e+08,6.280094e-01,-3.233075e-04,-9.628528e-01,2.540942e+14
34,12,1.874584e+11,-2.509629e+08,3.619351e-01,-2.909832e-04,-7.799727e-01,2.540942e+14
35,12,5.693723e+09,-2.467869e+08,2.305900e-01,-2.633443e-04,-6.641341e-01,2.540942e+14
36,12,7.725952e+01,-2.440364e+08,1.557763e-01,-2.403220e-04,-5.861553e-01,2.540942e+14
37,12,7.725952e+01,-2.421782e+08,1.025036e-01,-2.218734e-04,-5.243391e-01,2.540942e+14
38,12,7.725952e+01,-2.409555e+08,5.867845e-02,-2.081586e-04,-4.813602e-01,2.540942e+14
39,12,7.725952e+01,-2.402556e+08,1.913800e-02,-1.995298e-04,-4.563498e-01,2.540942e+14
40,12,7.725952e+01,-2.400273e+08,-5.575166e-09,-1.965426e-04,-4.481629e-01,2.540942e+14
0,13,7.725952e+01,1.854976e+08,1.445739e-02,-2.249349e-04,3.535909e-01,2.540942e+14
1,13,7.725952e+01,1.856701e+08,4.406611e-02,-2.278666e-04,3.585593e-01,2.540942e+14
2,13,7.725952e+01,1.861957e+08,7.580962e-02,-2.360445e-04,3.737917e-01,2.540942e+14
3,13,7.725952e+01,1.871000e+08,1.112446e-01,-2.490188e-04,4.003575e-01,2.540942e+14
4,13,7.725952e+01,1.884270e+08,1.518746e-01,-2.664527e-04,4.403856e-01,2.540942e+14
5,13,7.725952e+01,1.902386e+08,1.980696e-01,-2.880682e-04,4.978269e-01,2.540942e+14
6,13,2.873979e+07,1.926012e+08,2.446667e-01,-3.135987e-04,5.801859e-01,2.540942e+14
7,13,1.327664e+10,1.955204e+08,2.756103e-01,-3.428687e-04,6.903055e-01,2.540942e+14
8,13,1.984088e+11,1.990147e+08,4.652111e-01,-3.764144e-04,5.801399e-01,2.540942e+14
9,13,3.757192e+11,2.061757e+08,9.195211e-01,-4.129917e-04,3.480909e-01,2.540942e+14
10,13,-2.491194e+11,2.199403e+08,8.634242e-01,-4.473319e-04,8.744893e-01,2.540942e+14
11,13,-6.665952e+11,2.298128e+08,1.017893e+00,-4.830805e-04,1.184611e+00,2.540942e+14
12,13,-4.520444e+11,2.287313e+08,9.723489e-01,-5.189385e-04,8.739434e-01,2.540942e+14
13,13,-4.863214e+11,2.193277e+08,6.224995e-01,-5.554167e-04,1.133672e-01,2.540942e+14
14,13,1.534150e+11,1.954367e+08,5.025935e-01,-5.960928e-04,4.357822e-02,2.540942e+14
15,13,2.963515e+11,1.722541e+08,1.199875e+00,-6.419086e-04,-3.054900e-01,2.540942e+14
16,13,-5.647635e+11,1.569680e+08,2.844406e+00,-6.855441e-04,-1.351989e+00,2.540942e+14
17,13,1.987965e+11,1.315009e+08,2.967655e+00,-7.039831e-04,-4.228089e-01,2.540942e+14
18,13,-3.848047e+11,1.117334e+08,1.086650e+00,-6.947233e-04,8.118141e-01,2.540942e+14
19,13,-8.588210e+11,9.199569e+07,1.705442e-01,-6.859418e-04,7.679404e-01,2.540942e+14
20,13,-2.135672e+11,6.740428e+07,5.319800e-01,-6.897065e-04,-5.751981e-02,2.540942e+14
21,13,-2.605740e+11,4.833086e+07,7.414591e-01,-7.008507e-04,-3.198468e-01,2.540942e+14
22,13,-7.822035e+11,2.684881e+07,1.694109e+00,-7.219526e-04,-8.332108e-01,2.540942e+14
23,13,-1.141035e+12,1.561230e+06,2.844074e+00,-7.434271e-04,-1.202118e+00,2.540942e+14
24,13,-8.497197e+11,-2.365433e+07,3.015772e+00,-7.481585e-04,5.070007e-01,2.540942e+14
25,13,5.437855e+11,-5.879141e+07,2.002298e+00,-7.305045e-04,2.141836e-01,2.540942e+14
26,13,5.577435e+11,-8.529225e+07,7.646899e-01,-7.022798e-04,-3.778581e-01,2.540942e+14
27,13,-8.951993e+11,-9.982028e+07,6.540745e-01,-6.771894e-04,-1.143609e-01,2.540942e+14
28,13,2.773056e+10,-1.315445e+08,7.739266e-01,-6.492545e-04,1.094341e-01,2.540942e+14
29,13,1.019206e+12,-1.655822e+08,6.633916e-01,-6.139050e-04,3.458150e-01,2.540942e+14
30,13,-6.557853e+10,-1.883220e+08,6.391270e-01,-5.748069e-04,-2.752950e-01,2.540942e+14
31,13,2.494305e+11,-2.215283e+08,8.260270e-01,-5.336488e-04,-6.776166e-01,2.540942e+14
32,13,5.411396e+11,-2.494300e+08,9.593586e-01,-4.899901e-04,-6.812635e-01,2.540942e+14
33,13,5.719006e+11,-2.613871e+08,6.676403e-01,-4.443299e-04,-6.711345e-01,2.540942e+14
34,13,2.436632e+11,-2.600018e+08,4.375395e-01,-4.016955e-04,-5.498719e-01,2.540942e+14
35,13,7.802555e+09,-2.549784e+08,3.084454e-01,-3.643022e-04,-5.350401e-01,2.540942e+14
36,13,7.725952e+01,-2.512991e+08,2.175924e-01,-3.326840e-04,-4.953023e-01,2.540942e+14
37,13,7.725952e+01,-2.487036e+08,1.454825e-01,-3.071690e-04,-4.522291e-01,2.540942e+14
38,13,7.725952e+01,-2.469682e+08,8.368883e-02,-2.881456e-04,-4.195665e-01,2.540942e+14
39,13,7.725952e+01,-2.459700e+08,2.732487e-02,-2.761603e-04,-3.999858e-01,2.540942e+14
40,13,7.725952e+01,-2.456440e+08,-5.575166e-09,-2.720080e-04,-3.935132e-01,2.540942e+14
0,14,7.725952e+01,1.894445e+08,1.942573e-02,-2.945289e-04,3.147394e-01,2.540942e+14
1,14,7.725952e+01,1.896762e+08,5.929852e-02,-2.983786e-04,3.186865e-01,2.540942e+14
2,14,7.725952e+01,1.903836e+08,1.023755e-01,-3.091030e-04,3.307147e-01,2.540942e+14
3,14,7.725952e+01,1.916047e+08,1.512727e-01,-3.261077e-04,3.514603e-01,2.540942e+14
4,14,7.725952e+01,1.934092e+08,2.093159e-01,-3.489544e-04,3.823424e-01,2.540942e+14
5,14,7.725952e+01,1.959060e+08,2.804286e-01,-3.772785e-04,4.267143e-01,2.540942e+14
6,14,8.804990e+07,1.992510e+08,3.665659e-01,-4.106601e-04,4.940486e-01,2.540942e+14
7,14,2.635467e+10,2.036258e+08,4.548175e-01,-4.484230e-04,6.020538e-01,2.540942e+14
8,14,1.902041e+11,2.096849e+08,5.458789e-01,-4.895531e-04,4.890786e-01,2.540942e+14
9,14,-1.225813e+10,2.209982e+08,6.927056e-01,-5.326843e-04,2.012641e-01,2.540942e+14
10,14,-4.544870e+11,2.335848e+08,7.106003e-01,-5.766528e-04,8.565946e-01,2.540942e+14
11,14,-6.633449e+10,2.366041e+08,9.260610e-01,-6.237325e-04,9.691504e-01,2.540942e+14
12,14,3.363673e+11,2.335451e+08,1.193901e+00,-6.708025e-04,6.061032e-01,2.540942e+14
13,14,-8.127826e+11,2.305305e+08,9.359257e-01,-7.137163e-04,3.713428e-01,2.540942e+14
14,14,-1.340820e+12,2.135034e+08,1.214907e+00,-7.565303e-04,-2.354029e-01,2.540942e+14
15,14,-1.879242e+10,1.824465e+08,1.583884e+00,-7.973214e-04,-6.744667e-01,2.540942e+14
16,14,8.204308e+10,1.630486e+08,1.931737e+00,-8.316089e-04,-1.699842e+00,2.540942e+14
17,14,-3.920909e+11,1.510280e+08,2.115748e+00,-8.499413e-04,-6.068198e-01,2.540942e+14
18,14,-7.326748e+11,1.314902e+08,1.163966e+00,-8.462850e-04,1.763597e+00,2.540942e+14
19,14,5.080958e+11,9.622145e+07,4.905752e-01,-8.378481e-04,1.441331e+00,2.540942e+14
20,14,3.589730e+11,7.093368e+07,8.472341e-01,-8.381762e-04,-4.141787e-01,2.540942e+14
21,14,-1.192456e+12,5.419006e+07,9.246098e-01,-8.430041e-04,-3.972225e-01,2.540942e+14
22,14,-2.913684e+11,1.747561e+07,8.064923e-01,-8.517647e-04,-7.150934e-01,2.540942e+14
23,14,4.288086e+11,-1.720226e+07,1.697172e+00,-8.674181e-04,-2.092797e+00,2.540942e+14
24,14,-1.157957e+12,-3.198209e+07,3.205331e+00,-8.776595e-04,-1.001158e+00,2.540942e+14
25,14,4.884520e+11,-6.343914e+07,2.729126e+00,-8.638038e-04,6.903885e-01,2.540942e+14
26,14,6.840998e+11,-8.745704e+07,1.353347e+00,-8.370042e-04,9.979205e-01,2.540942e+14
27,14,-4.099748e+11,-1.027521e+08,1.037579e+00,-8.137403e-04,2.014071e-01,2.540942e+14
28,14,-6.438987e+11,-1.284354e+08,8.940885e-01,-7.851962e-04,2.529249e-01,2.540942e+14
29,14,6.147424e+11,-1.669944e+08,5.193701e-01,-7.462456e-04,7.205335e-01,2.540942e+14
30,14,1.638849e+11,-1.957691e+08,2.933125e-01,-7.006091e-04,-4.923748e-02,2.540942e+14
31,14,-4.631088e+11,-2.232865e+08,3.098565e-01,-6.505600e-04,-6.941605e-01,2.540942e+14
32,14,1.558455e+11,-2.526835e+08,4.959505e-01,-5.984720e-04,-8.673576e-01,2.540942e+14
33,14,5.601587e+11,-2.678129e+08,4.444272e-01,-5.456354e-04,-6.196111e-01,2.540942e+14
34,14,1.482297e+11,-2.665871e+08,4.212587e-01,-4.962284e-04,-5.267034e-01,2.540942e+14
35,14,2.708453e+09,-2.616306e+08,3.481178e-01,-4.517740e-04,-4.618991e-01,2.540942e+14
36,14,1.130764e+02,-2.574782e+08,2.606656e-01,-4.135028e-04,-4.078501e-01,2.540942e+14
37,14,7.725952e+01,-2.543689e+08,1.781451e-01,-3.823358e-04,-3.697087e-01,2.540942e+14
38,14,7.725952e+01,-2.522439e+08,1.032695e-01,-3.590023e-04,-3.446909e-01,2.540942e+14
39,14,7.725952e+01,-2.510120e+08,3.379751e-02,-3.442748e-04,-3.305138e-01,2.540942e+14
40,14,7.725952e+01,-2.506089e+08,-5.575166e-09,-3.391686e-04,-3.259181e-01,2.540942e+14
0,15,7.725952e+01,1.929280e+08,2.337274e-02,-3.559378e-04,2.679940e-01,2.540942e+14
1,15,7.725952e+01,1.932068e+08,7.132676e-02,-3.605335e-04,2.707324e-01,2.540942e+14
2,15,7.725952e+01,1.940576e+08,1.231211e-01,-3.733220e-04,2.789204e-01,2.540942e+14
3,15,7.725952e+01,1.955262e+08,1.821549e-01,-3.935726e-04,2.924265e-01,2.540942e+14
4,15,7.725952e+01,1.976990e+08,2.536878e-01,-4.207460e-04,3.108094e-01,2.540942e+14
5,15,7.725952e+01,2.007251e+08,3.477629e-01,-4.544203e-04,3.326393e-01,2.540942e+14
6,15,4.172809e+07,2.048733e+08,4.888486e-01,-4.941762e-04,3.529629e-01,2.540942e+14
7,15,6.887928e+09,2.107055e+08,7.406947e-01,-5.392397e-04,3.502077e-01,2.540942e+14
8,15,-9.594896e+10,2.198561e+08,9.735849e-01,-5.870438e-04,2.561883e-01,2.540942e+14
9,15,-7.216215e+11,2.342410e+08,6.773013e-01,-6.342220e-04,4.975477e-01,2.540942e+14
10,15,-8.793856e+11,2.454344e+08,6.017174e-01,-6.850975e-04,9.321784e-01,2.540942e+14
11,15,-5.016837e+11,2.478155e+08,1.081193e+00,-7.412425e-04,4.896744e-01,2.540942e+14
12,15,-7.995201e+11,2.467236e+08,1.511401e+00,-7.969750e-04,1.758954e-01,2.540942e+14
13,15,-7.280045e+11,2.354263e+08,2.194584e+00,-8.487175e-04,-3.118404e-01,2.540942e+14
14,15,-4.316556e+11,2.120796e+08,2.083984e+00,-8.886181e-04,-1.248027e-01,2.540942e+14
15,15,8.560140e+11,1.805102e+08,1.573569e+00,-9.196408e-04,-1.640519e-01,2.540942e+14
16,15,1.208524e+12,1.638028e+08,1.283533e+00,-9.453353e-04,-1.409806e+00,2.540942e+14
17,15,-1.588190e+12,1.682700e+08,1.348877e+00,-9.649947e-04,-6.721641e-01,2.540942e+14
18,15,-1.827254e+12,1.486612e+08,1.407116e+00,-9.735283e-04,1.705358e+00,2.540942e+14
19,15,7.080783e+11,1.031686e+08,7.685689e-01,-9.687248e-04,2.079877e+00,2.540942e+14
20,15,7.537132e+09,7.489326e+07,1.658942e-01,-9.609651e-04,1.884961e-01,2.540942e+14
21,15,-1.580998e+12,5.020866e+07,2.096333e-01,-9.581096e-04,-4.409616e-01,2.540942e+14
22,15,8.263581e+11,-1.218360e+06,-3.195957e-01,-9.545217e-04,-1.858644e-01,2.540942e+14
23,15,2.693206e+12,-4.514358e+07,-4.581585e-02,-9.543916e-04,-2.366577e+00,2.540942e+14
24,15,5.097026e+11,-5.258156e+07,1.472057e-01,-9.511243e-04,-1.194180e+00,2.540942e+14
25,15,-3.294513e+11,-6.331470e+07,-2.810319e-02,-9.418190e-04,8.656974e-01,2.540942e+14
26,15,-3.375530e+11,-8.124216e+07,3.919770e-01,-9.343591e-04,5.778403e-01,2.540942e+14
27,15,1.219213e+11,-1.055451e+08,1.796911e+00,-9.296319e-04,-1.203527e+00,2.540942e+14
28,15,-6.686862e+11,-1.285482e+08,2.119549e+00,-9.091921e-04,-6.971280e-02,2.540942e+14
29,15,-5.876839e+11,-1.628222e+08,1.865612e+00,-8.722879e-04,9.744709e-01,2.540942e+14
30,15,-3.960145e+11,-2.003762e+08,1.768920e+00,-8.234912e-04,4.745451e-02,2.540942e+14
31,15,-3.509604e+11,-2.347428e+08,1.156471e+00,-7.617635e-04,-8.171237e-02,2.540942e+14
32,15,7.637648e+11,-2.663086e+08,6.211548e-01,-6.953038e-04,-3.320409e-01,2.540942e+14
33,15,5.600081e+11,-2.765899e+08,5.065768e-01,-6.324007e-04,-5.050332e-01,2.540942e+14
34,15,9.575294e+10,-2.731973e+08,4.898169e-01,-5.752773e-04,-5.099436e-01,2.540942e+14
35,15,2.177269e+09,-2.674112e+08,4.021674e-01,-5.243595e-04,-3.742495e-01,2.540942e+14
36,15,3.590611e+04,-2.626140e+08,2.988070e-01,-4.807010e-04,-3.044897e-01,2.540942e+14
37,15,7.725952e+01,-2.590498e+08,2.031628e-01,-4.452153e-04,-2.740645e-01,2.540942e+14
38,15,7.725952e+01,-2.566264e+08,1.174467e-01,-4.186714e-04,-2.589748e-01,2.540942e+14
39,15,7.725952e+01,-2.552254e+08,3.839318e-02,-4.019231e-04,-2.514603e-01,2.540942e+14
40,15,7.725952e+01,-2.547675e+08,-5.575166e-09,-3.961170e-04,-2.491318e-01,2.540942e+14
0,16,7.725952e+01,1.958538e+08,2.611122e-02,-4.075707e-04,2.157715e-01,2.540942e+14
1,16,7.725952e+01,1.961652e+08,7.951472e-02,-4.127126e-04,2.173289e-01,2.540942e+14
2,16,7.725952e+01,1.971137e+08,1.366272e-01,-4.270007e-04,2.218080e-01,2.540942e+14
3,16,7.725952e+01,1.987435e+08,2.005378e-01,-4.495608e-04,2.285158e-01,2.540942e+14
4,16,7.725952e+01,2.011356e+08,2.755176e-01,-4.796945e-04,2.358296e-01,2.540942e+14
5,16,7.725952e+01,2.044220e+08,3.680865e-01,-5.167867e-04,2.400704e-01,2.540942e+14
6,16,2.136482e+06,2.088127e+08,4.884508e-01,-5.601632e-04,2.325985e-01,2.540942e+14
7,16,7.149192e+08,2.146392e+08,6.462027e-01,-6.087986e-04,1.924558e-01,2.540942e+14
8,16,1.928815e+10,2.223942e+08,7.607506e-01,-6.608207e-04,1.416405e-01,2.540942e+14
9,16,1.520570e+10,2.326347e+08,7.818331e-01,-7.151299e-04,4.764653e-01,2.540942e+14
10,16,-3.087522e+11,2.441116e+08,1.048367e+00,-7.732299e-04,6.656448e-01,2.540942e+14
11,16,-3.550744e+11,2.499579e+08,1.412248e+00,-8.321351e-04,1.257931e-01,2.540942e+14
12,16,-8.339726e+11,2.501194e+08,1.915697e+00,-8.893527e-04,-3.275536e-01,2.540942e+14
13,16,-3.155416e+11,2.341714e+08,2.287146e+00,-9.406959e-04,-6.832898e-01,2.540942e+14
14,16,5.586808e+11,2.080869e+08,1.461373e+00,-9.774843e-04,7.009705e-01,2.540942e+14
15,16,9.307324e+11,1.851121e+08,1.176379e+00,-1.007949e-03,1.209419e-01,2.540942e+14
16,16,5.112946e+11,1.735957e+08,1.020587e+00,-1.033008e-03,-1.254013e+00,2.540942e+14
17,16,-1.540949e+12,1.698832e+08,1.460664e+00,-1.057452e-03,-1.112241e+00,2.540942e+14
18,16,-1.084732e+12,1.460348e+08,2.424987e+00,-1.078930e-03,7.410349e-01,2.540942e+14
19,16,-1.093633e+11,1.106004e+08,1.865134e+00,-1.083344e-03,2.639730e+00,2.540942e+14
20,16,-4.623748e+11,7.545056e+07,5.107562e-01,-1.074703e-03,1.542874e+00,2.540942e+14
21,16,2.421746e+11,3.344472e+07,4.614838e-01,-1.068707e-03,-3.916892e-01,2.540942e+14
22,16,7.391778e+11,-6.755176e+06,8.932419e-01,-1.061811e-03,-6.176226e-01,2.540942e+14
23,16,1.714511e+12,-4.224201e+07,4.939199e-01,-1.045648e-03,-1.967255e+00,2.540942e+14
24,16,1.117689e+12,-5.714330e+07,-4.704323e-01,-1.026947e-03,-2.298277e-01,2.540942e+14
25,16,2.633652e+11,-6.423224e+07,-4.291479e-01,-1.018691e-03,8.244131e-01,2.540942e+14
26,16,-1.581751e+11,-7.709062e+07,7.288962e-01,-1.019182e-03,-5.802039e-01,2.540942e+14
27,16,6.010369e+11,-1.065898e+08,2.370986e+00,-1.016313e-03,-2.845618e+00,2.540942e+14
28,16,-1.220609e+11,-1.341073e+08,2.901712e+00,-9.966639e-04,-6.004383e-01,2.540942e+14
29,16,-4.638375e+11,-1.700623e+08,3.409701e+00,-9.635822e-04,4.664817e-01,2.540942e+14
30,16,5.120427e+11,-2.180709e+08,3.627570e+00,-9.150813e-04,-1.704144e-01,2.540942e+14
31,16,1.080553e+12,-2.577741e+08,2.835007e+00,-8.487874e-04,7.108502e-01,2.540942e+14
32,16,1.320113e+12,-2.821242e+08,1.648646e+00,-7.730501e-04,8.543198e-01,2.540942e+14
33,16,5.047314e+11,-2.850404e+08,1.015194e+00,-7.007219e-04,1.284191e-01,2.540942e+14
34,16,2.366520e+11,-2.798072e+08,6.737536e-01,-6.358752e-04,-1.685028e-01,2.540942e+14
35,16,1.490209e+10,-2.721486e+08,4.721160e-01,-5.796314e-04,-1.726120e-01,2.540942e+14
36,16,3.744694e+05,-2.665170e+08,3.292322e-01,-5.322560e-04,-1.616058e-01,2.540942e+14
37,16,7.725952e+01,-2.625898e+08,2.182525e-01,-4.940741e-04,-1.630849e-01,2.540942e+14
38,16,7.725952e+01,-2.599864e+08,1.249611e-01,-4.656086e-04,-1.656834e-01,2.540942e+14
39,16,7.725952e+01,-2.584958e+08,4.072174e-02,-4.476693e-04,-1.672209e-01,2.540942e+14
40,16,7.725952e+01,-2.580101e+08,-5.575166e-09,-4.414530e-04,-1.676883e-01,2.540942e+14
0,17,7.725952e+01,1.981567e+08,2.766866e-02,-4.482673e-04,1.604342e-01,2.540942e+14
1,17,7.725952e+01,1.984867e+08,8.399375e-02,-4.537574e-04,1.610038e-01,2.540942e+14
2,17,7.725952e+01,1.994887e+08,1.433350e-01,-4.689919e-04,1.624667e-01,2.540942e+14
3,17,7.725952e+01,2.011984e+08,2.078517e-01,-4.929620e-04,1.639991e-01,2.540942e+14
4,17,7.725952e+01,2.036777e+08,2.797585e-01,-5.247965e-04,1.639228e-01,2.540942e+14
5,17,7.725952e+01,2.070148e+08,3.606145e-01,-5.636667e-04,1.592144e-01,2.540942e+14
6,17,7.762755e+02,2.113163e+08,4.481632e-01,-6.086800e-04,1.450498e-01,2.540942e+14
7,17,5.797533e+08,2.166622e+08,5.242850e-01,-6.588156e-04,1.163339e-01,2.540942e+14
8,17,4.690187e+10,2.229289e+08,5.748152e-01,-7.132919e-04,9.111033e-02,2.540942e+14
9,17,2.794007e+11,2.301722e+08,8.640705e-01,-7.727010e-04,1.872099e-01,2.540942e+14
10,17,1.399555e+11,2.407008e+08,1.316566e+00,-8.343481e-04,2.131494e-01,2.540942e+14
11,17,-1.439819e+10,2.489080e+08,1.057057e+00,-8.894090e-04,3.853021e-01,2.540942e+14
12,17,-1.508524e+11,2.487756e+08,7.838473e-01,-9.397123e-04,-5.434396e-02,2.540942e+14
13,17,-8.700520e+10,2.351644e+08,1.138745e+00,-9.900505e-04,-1.038188e+00,2.540942e+14
14,17,1.372402e+11,2.149517e+08,1.476246e+00,-1.036139e-03,3.634696e-01,2.540942e+14
15,17,-5.568611e+11,2.015240e+08,1.584397e+00,-1.072254e-03,1.279099e-02,2.540942e+14
16,17,-1.811531e+12,1.883670e+08,1.187459e+00,-1.095782e-03,-8.570756e-01,2.540942e+14
17,17,4.116007e+11,1.531085e+08,1.007265e+00,-1.116358e-03,-9.320465e-01,2.540942e+14
18,17,7.820987e+11,1.278760e+08,1.658949e+00,-1.140773e-03,8.935057e-02,2.540942e+14
19,17,-2.102053e+12,1.150135e+08,2.941677e+00,-1.164389e-03,1.357002e+00,2.540942e+14
20,17,-8.873576e+11,7.130450e+07,2.776539e+00,-1.173026e-03,1.708012e+00,2.540942e+14
21,17,1.811393e+12,2.092922e+07,2.016737e+00,-1.168667e-03,3.681128e-01,2.540942e+14
22,17,7.507984e+10,1.474382e+06,2.070348e+00,-1.156036e-03,-6.712329e-01,2.540942e+14
23,17,-6.871344e+11,-1.706320e+07,4.694076e-01,-1.127093e-03,-3.663149e-01,2.540942e+14
24,17,4.985166e+11,-4.157515e+07,-3.560659e-01,-1.104086e-03,5.956458e-01,2.540942e+14
25,17,3.601262e+10,-5.279623e+07,5.946652e-01,-1.097546e-03,-1.263180e-01,2.540942e+14
26,17,-1.682087e+12,-6.025263e+07,1.789659e+00,-1.089142e-03,-1.775198e+00,2.540942e+14
27,17,-8.005487e+11,-9.459046e+07,1.304216e+00,-1.060500e-03,-2.360175e+00,2.540942e+14
28,17,-3.005772e+11,-1.342802e+08,1.451234e+00,-1.025025e-03,-7.474557e-01,2.540942e+14
29,17,-4.270020e+11,-1.768447e+08,2.026194e+00,-9.850534e-04,-1.084788e-01,2.540942e+14
30,17,1.260685e+12,-2.312701e+08,1.934327e+00,-9.337750e-04,-7.854676e-02,2.540942e+14
31,17,1.423139e+12,-2.691447e+08,2.189547e+00,-8.743795e-04,4.556294e-01,2.540942e+14
32,17,9.640190e+11,-2.863706e+08,1.893130e+00,-8.061710e-04,1.150737e+00,2.540942e+14
33,17,7.268015e+11,-2.890222e+08,1.272193e+00,-7.361819e-04,7.493563e-01,2.540942e+14
34,17,3.581652e+11,-2.829261e+08,7.502767e-01,-6.710263e-04,3.534135e-01,2.540942e+14
35,17,2.053615e+10,-2.744863e+08,4.837815e-01,-6.142319e-04,9.388318e-02,2.540942e+14
36,17,5.069554e+05,-2.687156e+08,3.277531e-01,-5.663870e-04,-5.577399e-03,2.540942e+14
37,17,7.725952e+01,-2.648060e+08,2.156541e-01,-5.277602e-04,-5.098588e-02,2.540942e+14
38,17,7.725952e+01,-2.622336e+08,1.234236e-01,-4.988956e-04,-7.345291e-02,2.540942e+14
39,17,7.725952e+01,-2.607614e+08,4.025438e-02,-4.806745e-04,-8.405174e-02,2.540942e+14
40,17,7.725952e+01,-2.602812e+08,-5.575166e-09,-4.743566e-04,-8.717952e-02,2.540942e+14
0,18,7.725952e+01,1.997995e+08,2.823832e-02,-4.772920e-04,1.039575e-01,2.540942e+14
1,18,7.725952e+01,2.001364e+08,8.545663e-02,-4.829579e-04,1.037855e-01,2.540942e+14
2,18,7.725952e+01,2.011557e+08,1.448674e-01,-4.986642e-04,1.030560e-01,2.540942e+14
3,18,7.725952e+01,2.028837e+08,2.077754e-01,-5.233024e-04,1.010911e-01,2.540942e+14
4,18,7.725952e+01,2.053622e+08,2.750500e-01,-5.558687e-04,9.664824e-02,2.540942e+14
5,18,7.725952e+01,2.086431e+08,3.464499e-01,-5.953884e-04,8.781455e-02,2.540942e+14
6,18,1.135567e+04,2.127756e+08,4.194370e-01,-6.408705e-04,7.206272e-02,2.540942e+14
7,18,1.854484e+09,2.177788e+08,4.891684e-01,-6.913847e-04,4.660250e-02,2.540942e+14
8,18,3.977307e+10,2.236596e+08,5.749621e-01,-7.464597e-04,5.316693e-03,2.540942e+14
9,18,9.204049e+10,2.314093e+08,8.350469e-01,-8.064325e-04,-7.287486e-02,2.540942e+14
10,18,-1.183291e+11,2.431103e+08,1.449287e+00,-8.691382e-04,-4.010907e-01,2.540942e+14
11,18,-9.506758e+11,2.558380e+08,1.570170e+00,-9.250140e-04,2.644187e-01,2.540942e+14
12,18,-1.385222e+12,2.571392e+08,7.509677e-01,-9.704410e-04,7.648587e-01,2.540942e+14
13,18,-9.074006e+11,2.405837e+08,8.684156e-02,-1.015186e-03,-3.740612e-01,2.540942e+14
14,18,-2.681972e+11,2.184624e+08,1.269589e+00,-1.067862e-03,-8.192776e-01,2.540942e+14
15,18,-9.468215e+11,2.037438e+08,1.805704e+00,-1.109537e-03,-5.233238e-01,2.540942e+14
16,18,-1.144883e+12,1.799514e+08,8.431740e-01,-1.131820e-03,1.054539e-01,2.540942e+14
17,18,1.441163e+12,1.365979e+08,-8.313652e-02,-1.146243e-03,-5.735906e-03,2.540942e+14
18,18,4.822539e+11,1.168999e+08,-6.548170e-01,-1.161942e-03,6.610311e-01,2.540942e+14
19,18,-8.635184e+11,9.772162e+07,-1.567951e-01,-1.186870e-03,8.589798e-01,2.540942e+14
20,18,1.324272e+12,5.164085e+07,1.377203e+00,-1.214932e-03,1.740138e-01,2.540942e+14
21,18,1.044726e+12,2.277809e+07,2.199754e+00,-1.226480e-03,-4.544389e-01,2.540942e+14
22,18,-1.690906e+10,1.066368e+07,1.564637e+00,-1.214814e-03,-3.611545e-02,2.540942e+14
23,18,-2.082180e+11,-3.088376e+06,4.882070e-01,-1.190869e-03,7.101150e-01,2.540942e+14
24,18,8.726850e+11,-2.683495e+07,5.220543e-01,-1.173658e-03,5.617985e-01,2.540942e+14
25,18,8.359194e+11,-4.422458e+07,2.011915e+00,-1.163397e-03,-1.616179e+00,2.540942e+14
26,18,-5.938927e+11,-5.858540e+07,2.489278e+00,-1.134599e-03,-2.252560e+00,2.540942e+14
27,18,2.369262e+11,-9.725286e+07,1.092479e+00,-1.078915e-03,-9.633770e-01,2.540942e+14
28,18,2.686266e+11,-1.390929e+08,6.929426e-01,-1.021603e-03,-3.479188e-01,2.540942e+14
29,18,1.938749e+11,-1.824411e+08,6.918406e-01,-9.671761e-04,-1.073768e-01,2.540942e+14
30,18,9.202566e+11,-2.295031e+08,8.585703e-01,-9.122276e-04,-2.452764e-01,2.540942e+14
31,18,1.486180e+12,-2.655854e+08,7.735096e-01,-8.540460e-04,5.406901e-01,2.540942e+14
32,18,9.483854e+11,-2.810909e+08,5.223462e-01,-7.937445e-04,1.401900e+00,2.540942e+14
