cycle,time,phi1,Ex1,Ey1
5740,2.87e-08,4.738301e-01,6.260738e-01,7.681522e-02
5760,2.88e-08,4.502758e-01,6.375123e-01,8.206686e-02
5780,2.89e-08,4.356694e-01,5.964721e-01,8.959027e-03
5800,2.9e-08,4.226473e-01,5.927449e-01,2.798177e-02
5820,2.91e-08,4.116816e-01,6.575079e-01,1.271764e-02
5840,2.92e-08,4.078664e-01,7.029185e-01,-3.729372e-02
5860,2.93e-08,4.195713e-01,7.018251e-01,-8.068866e-02
5880,2.94e-08,4.315483e-01,6.356084e-01,1.602567e-02
5900,2.95e-08,4.328932e-01,6.270522e-01,-7.448350e-02
5920,2.96e-08,4.282834e-01,6.877294e-01,-1.110328e-02
5940,2.97e-08,4.352376e-01,7.041885e-01,1.394663e-02
5960,2.98e-08,4.758776e-01,7.590704e-01,1.099409e-02
5980,2.99e-08,5.329203e-01,6.343234e-01,-2.618999e-02
6000,3e-08,5.790514e-01,7.828383e-01,2.105397e-02
6020,3.01e-08,6.217279e-01,7.221873e-01,-2.026752e-02
6040,3.02e-08,6.886602e-01,8.722553e-01,4.173782e-02
6060,3.03e-08,7.805014e-01,8.854576e-01,-6.755324e-02
6080,3.04e-08,8.597591e-01,7.574834e-01,1.267083e-02
6100,3.05e-08,8.949945e-01,8.143787e-01,-1.189659e-02
6120,3.06e-08,9.068229e-01,7.940536e-01,-3.203963e-02
6140,3.07e-08,9.229163e-01,7.865776e-01,5.717279e-02
6160,3.08e-08,9.388121e-01,8.294744e-01,-1.109252e-02
6180,3.09e-08,9.094222e-01,7.324899e-01,1.252793e-02
6200,3.1e-08,8.300816e-01,7.521367e-01,8.065840e-02
6220,3.11e-08,7.450981e-01,6.646814e-01,2.960933e-02
6240,3.12e-08,6.922987e-01,6.469249e-01,1.739193e-03
6260,3.13e-08,6.454774e-01,6.522517e-01,-9.208036e-02
6280,3.14e-08,5.726784e-01,7.334162e-01,-3.632305e-03
6300,3.15e-08,4.934504e-01,4.916240e-01,2.974746e-02
6320,3.16e-08,4.500225e-01,5.535544e-01,-5.871916e-02
6340,3.17e-08,4.491801e-01,6.176530e-01,-1.833403e-02
6360,3.18e-08,4.482708e-01,6.354871e-01,-3.563399e-02
6380,3.19e-08,4.260932e-01,6.225930e-01,6.501914e-02
6400,3.2e-08,4.080592e-01,6.516467e-01,8.116950e-03
6420,3.21e-08,4.145415e-01,6.302243e-01,6.530685e-02
6440,3.22e-08,4.314161e-01,6.416963e-01,5.116310e-04
6460,3.23e-08,4.381097e-01,6.734738e-01,-4.271089e-02
6480,3.24e-08,4.305630e-01,7.163458e-01,-2.445197e-02
6500,3.25e-08,4.322474e-01,6.900788e-01,-7.524417e-02
6520,3.26e-08,4.545844e-01,6.763983e-01,-1.297178e-01
6540,3.27e-08,4.937922e-01,8.791736e-01,-1.727062e-02
6560,3.28e-08,5.423049e-01,7.407706e-01,-1.388397e-02
6580,3.29e-08,5.914513e-01,8.006412e-01,-1.942426e-02
6600,3.3e-08,6.473003e-01,7.599621e-01,-6.401649e-02
6620,3.31e-08,7.153841e-01,8.447413e-01,-7.982216e-03
6640,3.32e-08,7.951567e-01,9.148239e-01,-3.586786e-02
6660,3.33e-08,8.590639e-01,7.875257e-01,-2.715593e-02
6680,3.34e-08,8.906912e-01,7.187178e-01,-2.407985e-02
6700,3.35e-08,9.016498e-01,7.382796e-01,3.146308e-02
6720,3.36e-08,9.077266e-01,7.975463e-01,5.413160e-02
6740,3.37e-08,9.052624e-01,7.427453e-01,1.658106e-02
6760,3.38e-08,8.675973e-01,5.686250e-01,-1.811486e-02
6780,3.39e-08,7.921802e-01,6.511211e-01,9.414274e-02
6800,3.4e-08,7.127586e-01,6.335364e-01,-6.424426e-04
6820,3.41e-08,6.547900e-01,6.589351e-01,2.639692e-02
6840,3.42e-08,6.108687e-01,5.359599e-01,-7.529098e-02
6860,3.43e-08,5.514103e-01,6.094715e-01,-1.992651e-02
6880,3.44e-08,4.812447e-01,5.928797e-01,3.427408e-02
6900,3.45e-08,4.417060e-01,6.030501e-01,-1.728924e-02
6920,3.46e-08,4.438544e-01,5.436931e-01,-8.962438e-02
6940,3.47e-08,4.549857e-01,5.595347e-01,-1.659183e-02
6960,3.48e-08,4.424872e-01,6.988710e-01,-6.514166e-03
6980,3.49e-08,4.204866e-01,6.248242e-01,-2.362933e-02
7000,3.5e-08,4.136595e-01,5.531551e-01,5.601321e-02
7020,3.51e-08,4.332893e-01,4.957594e-01,-2.313526e-02
7040,3.52e-08,4.538910e-01,6.324893e-01,-3.871318e-02
7060,3.53e-08,4.537321e-01,6.607141e-01,-3.777520e-02
7080,3.54e-08,4.464030e-01,6.387848e-01,2.808904e-02
7100,3.55e-08,4.650239e-01,5.517508e-01,-9.162337e-02
7120,3.56e-08,5.145195e-01,7.075521e-01,-8.104464e-02
7140,3.57e-08,5.758541e-01,7.257755e-01,1.285656e-02
7160,3.58e-08,6.254660e-01,8.395236e-01,6.761175e-02
7180,3.59e-08,6.749130e-01,7.477607e-01,-7.237172e-02
7200,3.6e-08,7.412801e-01,8.645438e-01,-4.919873e-03
7220,3.61e-08,8.137282e-01,8.986167e-01,-5.963829e-02
7240,3.62e-08,8.619713e-01,8.218994e-01,-2.135136e-02
7260,3.63e-08,8.784615e-01,8.371657e-01,6.437856e-02
7280,3.64e-08,8.814764e-01,8.630436e-01,8.622224e-03
7300,3.65e-08,8.831103e-01,8.494865e-01,-1.653802e-02
7320,3.66e-08,8.623651e-01,7.795930e-01,7.326133e-04
7340,3.67e-08,8.100199e-01,6.934491e-01,5.289267e-03
7360,3.68e-08,7.387400e-01,6.171965e-01,-1.086656e-01
7380,3.69e-08,6.706035e-01,7.011725e-01,-9.789550e-02
7400,3.7e-08,6.157314e-01,6.574469e-01,-2.628121e-02
7420,3.71e-08,5.689970e-01,5.881004e-01,2.323080e-02
7440,3.72e-08,5.199791e-01,5.708646e-01,3.026475e-02
7460,3.73e-08,4.724286e-01,5.253307e-01,-1.906258e-02
7480,3.74e-08,4.450208e-01,6.664008e-01,-6.017324e-02
7500,3.75e-08,4.459802e-01,4.619297e-01,-4.346243e-02
7520,3.76e-08,4.548408e-01,4.748042e-01,-5.768393e-02
7540,3.77e-08,4.518833e-01,5.343795e-01,-8.702480e-02
7560,3.78e-08,4.361972e-01,6.021763e-01,4.935678e-04
7580,3.79e-08,4.268827e-01,6.700631e-01,-4.649220e-02
7600,3.8e-08,4.402592e-01,5.912167e-01,-2.250190e-02
7620,3.81e-08,4.629144e-01,5.882636e-01,-9.670335e-03
7640,3.82e-08,4.740413e-01,5.574588e-01,-7.958772e-03
7660,3.83e-08,4.740709e-01,5.376220e-01,7.770277e-03
7680,3.84e-08,4.911557e-01,6.854879e-01,1.064158e-02
7700,3.85e-08,5.474680e-01,8.460339e-01,2.237437e-03
7720,3.86e-08,6.167063e-01,7.792119e-01,2.976247e-02
7740,3.87e-08,6.701208e-01,7.788833e-01,-7.775734e-02
7760,3.88e-08,7.123110e-01,8.556153e-01,6.283895e-03
