cycle,time,phi[ngx/4 ngy/2],Ex[ngx/4 ngy/2],Ey[ngx/4 ngy/2]
694980,3.4749e-06,5.976035e-01,5.766848e-01,9.035421e-02
695000,3.475e-06,5.960386e-01,7.881726e-01,4.086287e-02
695020,3.4751e-06,5.907103e-01,8.037297e-01,2.373942e-01
695040,3.4752e-06,5.970606e-01,5.422457e-01,4.701882e-03
695060,3.4753e-06,6.030867e-01,6.438738e-01,-2.915858e-01
695080,3.4754e-06,5.985172e-01,9.245597e-01,-7.590643e-02
695100,3.4755e-06,6.018896e-01,5.373073e-01,-1.170981e-01
695120,3.4756e-06,6.022522e-01,9.955179e-01,-9.834234e-02
695140,3.4757e-06,5.975562e-01,4.364179e-01,-9.143250e-02
695160,3.4758e-06,6.001132e-01,7.522650e-01,2.088080e-01
695180,3.4759e-06,6.098744e-01,8.371807e-01,1.806110e-01
695200,3.476e-06,6.029000e-01,3.359866e-01,-5.528508e-03
695220,3.4761e-06,5.934125e-01,6.965620e-01,4.434204e-02
695240,3.4762e-06,6.002008e-01,6.450723e-01,-1.394798e-01
695260,3.4763e-06,6.034935e-01,4.268436e-01,2.598017e-01
695280,3.4764e-06,6.022732e-01,6.216669e-01,1.414848e-01
695300,3.4765e-06,5.964773e-01,6.230270e-01,1.396418e-01
695320,3.4766e-06,6.025603e-01,5.300450e-01,-1.489373e-01
695340,3.4767e-06,6.055667e-01,4.187144e-01,7.178225e-02
695360,3.4768e-06,5.986933e-01,4.415733e-01,-5.409743e-02
695380,3.4769e-06,5.994078e-01,6.451570e-01,9.695686e-03
695400,3.477e-06,6.026462e-01,7.224945e-01,-9.184299e-02
695420,3.4771e-06,6.009284e-01,7.977074e-01,1.233737e-01
695440,3.4772e-06,5.988512e-01,5.027862e-01,8.755799e-02
695460,3.4773e-06,5.987048e-01,5.686955e-01,3.611273e-02
695480,3.4774e-06,6.052250e-01,6.913816e-01,4.962201e-02
695500,3.4775e-06,6.043341e-01,4.478841e-01,8.788564e-03
695520,3.4776e-06,5.987991e-01,9.181046e-01,7.455672e-02
695540,3.4777e-06,6.001021e-01,7.616950e-01,-5.409474e-02
695560,3.4778e-06,6.013058e-01,6.224063e-01,5.985301e-02
695580,3.4779e-06,6.084263e-01,3.511565e-01,-2.021224e-01
695600,3.478e-06,6.039659e-01,6.731290e-01,6.312822e-03
695620,3.4781e-06,6.000235e-01,3.246260e-01,-1.878340e-01
695640,3.4782e-06,5.988752e-01,6.339858e-01,-9.230740e-02
695660,3.4783e-06,6.023969e-01,4.326654e-01,2.281391e-02
695680,3.4784e-06,6.042599e-01,6.783377e-01,-1.832795e-03
695700,3.4785e-06,6.061093e-01,5.871720e-01,-1.307282e-01
695720,3.4786e-06,5.901347e-01,6.468070e-01,3.383578e-02
695740,3.4787e-06,5.982753e-01,4.324224e-01,-5.821479e-02
695760,3.4788e-06,6.003929e-01,6.349317e-01,-5.521625e-02
695780,3.4789e-06,6.002467e-01,5.615471e-01,-1.202428e-01
695800,3.479e-06,5.981964e-01,5.674135e-01,2.470719e-02
695820,3.4791e-06,5.998617e-01,6.623102e-01,-1.063730e-01
695840,3.4792e-06,6.045082e-01,4.238892e-01,-3.587748e-02
695860,3.4793e-06,6.049588e-01,4.906538e-01,3.934501e-03
695880,3.4794e-06,6.018344e-01,6.948889e-01,-1.155667e-01
695900,3.4795e-06,6.010894e-01,4.498055e-01,-2.059663e-01
695920,3.4796e-06,5.989581e-01,6.338071e-01,-6.717616e-02
695940,3.4797e-06,6.031365e-01,3.562198e-01,1.086789e-01
695960,3.4798e-06,6.069533e-01,4.231550e-01,4.193205e-02
695980,3.4799e-06,6.000996e-01,3.979743e-01,-9.969182e-02
696000,3.48e-06,5.945139e-01,5.583498e-01,-3.304707e-01
696020,3.4801e-06,6.036211e-01,4.932579e-01,-1.748542e-01
696040,3.4802e-06,6.049394e-01,7.312265e-01,-8.353990e-02
696060,3.4803e-06,5.997230e-01,6.979522e-01,-2.300805e-01
696080,3.4804e-06,6.033607e-01,3.401430e-01,1.892408e-03
696100,3.4805e-06,6.043978e-01,5.694367e-01,-1.042702e-01
696120,3.4806e-06,5.994072e-01,5.783045e-01,1.145717e-01
696140,3.4807e-06,5.932813e-01,5.970314e-01,-2.320711e-01
696160,3.4808e-06,5.966778e-01,5.938141e-01,-2.210684e-02
696180,3.4809e-06,6.057736e-01,5.941627e-01,1.958862e-01
696200,3.481e-06,5.993332e-01,5.167851e-01,-3.556765e-01
696220,3.4811e-06,6.011001e-01,7.780222e-01,-2.830592e-01
696240,3.4812e-06,6.055701e-01,4.884700e-01,1.570650e-01
696260,3.4813e-06,6.031680e-01,5.280351e-01,-9.924606e-02
696280,3.4814e-06,6.008033e-01,6.187820e-01,-2.907681e-01
696300,3.4815e-06,6.027122e-01,5.016870e-01,2.919853e-02
696320,3.4816e-06,6.012696e-01,4.365178e-01,-2.386658e-01
696340,3.4817e-06,5.937204e-01,8.059590e-01,-2.858195e-01
696360,3.4818e-06,6.008208e-01,5.669788e-01,-1.942253e-01
696380,3.4819e-06,6.061724e-01,6.244688e-01,-1.442780e-01
696400,3.482e-06,5.998802e-01,5.568237e-01,3.764867e-02
696420,3.4821e-06,5.980250e-01,7.338364e-01,1.611932e-01
696440,3.4822e-06,6.005830e-01,3.543910e-01,-1.499610e-01
696460,3.4823e-06,5.965314e-01,6.802534e-01,-3.091140e-01
696480,3.4824e-06,5.955449e-01,6.247854e-01,-9.916524e-03
696500,3.4825e-06,6.038068e-01,5.390724e-01,-2.266686e-01
696520,3.4826e-06,6.028843e-01,3.227583e-01,-1.918197e-01
696540,3.4827e-06,6.064435e-01,6.534499e-01,-3.473996e-01
696560,3.4828e-06,6.006867e-01,6.195694e-01,-9.777540e-02
696580,3.4829e-06,5.989156e-01,6.082109e-01,-2.467987e-01
696600,3.483e-06,6.017334e-01,7.308807e-01,-2.731714e-01
696620,3.4831e-06,6.061342e-01,6.916476e-01,-2.471513e-01
696640,3.4832e-06,6.002568e-01,5.816491e-01,7.512267e-02
696660,3.4833e-06,6.004066e-01,5.113621e-01,-2.379790e-01
696680,3.4834e-06,5.996527e-01,5.701671e-01,-1.853625e-01
696700,3.4835e-06,6.036751e-01,5.802192e-01,-8.244134e-02
696720,3.4836e-06,6.083160e-01,7.906887e-01,6.621155e-02
696740,3.4837e-06,5.991629e-01,6.252315e-01,-1.346025e-02
696760,3.4838e-06,5.928991e-01,6.222765e-01,-2.011523e-01
696780,3.4839e-06,6.007481e-01,8.584149e-01,-1.708348e-01
696800,3.484e-06,6.039010e-01,3.217654e-01,-1.123243e-01
696820,3.4841e-06,5.924798e-01,6.639524e-01,-8.162915e-02
696840,3.4842e-06,6.061267e-01,7.551509e-01,-4.262543e-02
696860,3.4843e-06,6.060732e-01,7.236813e-01,-2.645531e-01
696880,3.4844e-06,5.891573e-01,4.449529e-01,3.531938e-02
696900,3.4845e-06,6.014403e-01,8.336158e-01,6.252181e-03
696920,3.4846e-06,6.090541e-01,5.337347e-01,-2.467037e-01
696940,3.4847e-06,6.017310e-01,6.422703e-01,-2.288616e-01
696960,3.4848e-06,6.002843e-01,5.979173e-01,-2.648601e-02
696980,3.4849e-06,5.997051e-01,7.242842e-01,-1.636764e-01
697000,3.485e-06,6.036230e-01,4.925094e-01,-1.108630e-01
697020,3.4851e-06,6.044055e-01,6.979430e-01,-1.382200e-01
697040,3.4852e-06,5.980387e-01,9.005874e-01,-8.326179e-02
697060,3.4853e-06,6.010585e-01,4.408937e-01,-1.956825e-01
697080,3.4854e-06,6.026319e-01,5.891563e-01,-3.782027e-01
697100,3.4855e-06,6.017295e-01,3.846491e-01,-1.348590e-01
697120,3.4856e-06,6.034346e-01,7.539180e-01,1.345483e-01
697140,3.4857e-06,5.974165e-01,5.203435e-01,-1.341716e-01
697160,3.4858e-06,5.979828e-01,4.848880e-01,-1.032270e-01
697180,3.4859e-06,6.018857e-01,7.252356e-01,-2.151021e-01
697200,3.486e-06,6.016527e-01,5.780320e-01,-2.994600e-01
697220,3.4861e-06,5.992819e-01,7.014589e-01,-3.384185e-01
697240,3.4862e-06,5.992345e-01,8.520948e-01,-1.567506e-01
697260,3.4863e-06,6.000466e-01,5.137414e-01,-3.407429e-01
697280,3.4864e-06,6.001860e-01,6.004699e-01,-3.392256e-01
697300,3.4865e-06,5.948560e-01,5.475344e-01,-1.267078e-01
697320,3.4866e-06,5.998495e-01,7.100463e-01,-7.187650e-02
697340,3.4867e-06,6.073909e-01,5.681620e-01,-9.292316e-02
697360,3.4868e-06,6.034237e-01,7.510901e-01,-5.752584e-03
697380,3.4869e-06,5.927846e-01,4.236018e-01,-1.140016e-01
697400,3.487e-06,6.024777e-01,4.544463e-01,-1.535240e-01
697420,3.4871e-06,6.082131e-01,6.601800e-01,-2.197993e-01
697440,3.4872e-06,5.995029e-01,6.295015e-01,-7.586972e-02
697460,3.4873e-06,6.024407e-01,3.039906e-01,-2.081121e-01
697480,3.4874e-06,6.134498e-01,3.713586e-01,-2.577217e-01
697500,3.4875e-06,6.003314e-01,6.308646e-01,8.873204e-02
697520,3.4876e-06,5.943357e-01,5.523158e-01,-2.516580e-01
697540,3.4877e-06,5.984710e-01,2.676125e-01,7.038697e-03
697560,3.4878e-06,6.004134e-01,5.635865e-01,-2.398203e-01
697580,3.4879e-06,6.035439e-01,3.461110e-01,-2.380504e-01
697600,3.488e-06,6.070996e-01,2.069687e-01,-1.557369e-01
697620,3.4881e-06,5.971988e-01,5.760878e-01,-1.441017e-01
697640,3.4882e-06,5.937917e-01,7.338982e-01,-1.120913e-01
697660,3.4883e-06,6.003522e-01,5.196530e-01,-1.929227e-01
697680,3.4884e-06,6.064666e-01,4.666526e-01,-4.531481e-02
697700,3.4885e-06,6.010334e-01,5.380720e-01,-4.033806e-01
697720,3.4886e-06,6.038725e-01,1.013713e-01,-1.838538e-01
697740,3.4887e-06,6.044737e-01,4.411400e-01,-2.630303e-01
697760,3.4888e-06,5.978861e-01,4.432210e-01,-4.057128e-02
697780,3.4889e-06,6.032406e-01,2.381186e-01,-7.437664e-02
697800,3.489e-06,6.101696e-01,2.842470e-01,-3.162510e-01
697820,3.4891e-06,6.006072e-01,3.875634e-01,-1.063023e-01
697840,3.4892e-06,6.015904e-01,7.414537e-01,-8.120456e-02
697860,3.4893e-06,6.031787e-01,4.254360e-01,-2.579275e-01
697880,3.4894e-06,6.013943e-01,5.075841e-01,-1.751921e-01
697900,3.4895e-06,6.054162e-01,4.480857e-01,-3.118196e-01
697920,3.4896e-06,6.021844e-01,5.251046e-01,-1.983564e-01
697940,3.4897e-06,6.029665e-01,6.422125e-01,-3.809464e-02
697960,3.4898e-06,6.046867e-01,5.117844e-01,-3.376771e-01
697980,3.4899e-06,6.027368e-01,5.662563e-01,-2.400670e-01
698000,3.49e-06,6.033332e-01,5.443163e-01,-3.673914e-02
698020,3.4901e-06,6.098868e-01,4.362605e-01,-3.633929e-03
698040,3.4902e-06,6.114753e-01,6.018730e-01,-4.488572e-02
698060,3.4903e-06,5.985690e-01,5.848740e-01,3.120937e-02
698080,3.4904e-06,5.978611e-01,5.672003e-01,6.564646e-02
698100,3.4905e-06,6.079844e-01,3.763435e-01,-4.879876e-02
698120,3.4906e-06,6.054469e-01,4.581697e-01,-1.786982e-01
698140,3.4907e-06,5.995693e-01,4.346801e-01,-1.989924e-02
698160,3.4908e-06,6.019912e-01,5.094320e-01,7.602520e-02
698180,3.4909e-06,6.059039e-01,3.741966e-01,-1.524999e-01
698200,3.491e-06,6.039200e-01,1.553648e-01,-2.585469e-01
698220,3.4911e-06,5.998729e-01,4.212947e-01,-2.909800e-01
698240,3.4912e-06,6.021268e-01,5.690442e-01,-1.738506e-01
698260,3.4913e-06,6.043537e-01,1.016966e-01,-1.563775e-01
698280,3.4914e-06,6.017216e-01,4.470414e-01,-1.670830e-01
698300,3.4915e-06,5.962216e-01,3.834060e-01,1.300236e-01
698320,3.4916e-06,6.035241e-01,5.776764e-01,8.856615e-02
698340,3.4917e-06,5.965413e-01,4.567402e-01,-1.535162e-01
698360,3.4918e-06,6.003161e-01,4.309639e-01,-3.446315e-01
698380,3.4919e-06,6.047544e-01,4.845520e-01,-1.921071e-02
698400,3.492e-06,6.034479e-01,6.680679e-01,-2.152211e-01
698420,3.4921e-06,5.995410e-01,3.086939e-01,-1.579100e-01
698440,3.4922e-06,5.956504e-01,5.050843e-01,4.358352e-02
698460,3.4923e-06,6.008034e-01,5.522324e-01,-3.141933e-01
698480,3.4924e-06,6.096454e-01,3.443507e-01,-4.737483e-02
698500,3.4925e-06,6.075200e-01,5.243284e-01,8.609281e-03
698520,3.4926e-06,5.977470e-01,1.752243e-01,-2.408494e-01
698540,3.4927e-06,6.019768e-01,3.399797e-01,-3.093192e-01
698560,3.4928e-06,6.054001e-01,4.313039e-01,-1.357275e-01
698580,3.4929e-06,5.996429e-01,3.814915e-01,-6.331205e-02
698600,3.493e-06,5.960879e-01,3.383493e-01,5.863478e-03
698620,3.4931e-06,6.090227e-01,3.422886e-01,-7.202165e-02
698640,3.4932e-06,6.068484e-01,3.626653e-01,-2.046713e-01
698660,3.4933e-06,6.010661e-01,5.924873e-01,-2.043204e-01
698680,3.4934e-06,5.994100e-01,3.430835e-01,-1.370055e-01
698700,3.4935e-06,6.068752e-01,3.130259e-01,-1.264074e-01
698720,3.4936e-06,6.032398e-01,1.481456e-01,-3.580070e-01
698740,3.4937e-06,5.997525e-01,4.895531e-01,-1.979810e-01
698760,3.4938e-06,6.000705e-01,6.455013e-01,4.052056e-02
698780,3.4939e-06,6.027878e-01,5.323935e-01,-2.474878e-01
698800,3.494e-06,6.035551e-01,4.050160e-01,-6.663428e-02
698820,3.4941e-06,6.104876e-01,3.710582e-01,-1.835681e-01
698840,3.4942e-06,6.029708e-01,1.657713e-01,-3.214385e-01
698860,3.4943e-06,6.016434e-01,4.882096e-01,1.621597e-01
698880,3.4944e-06,6.042889e-01,3.391643e-01,1.380995e-02
698900,3.4945e-06,6.035572e-01,4.228150e-01,1.089814e-01
698920,3.4946e-06,6.031579e-01,2.461485e-01,-3.747067e-01
698940,3.4947e-06,5.979506e-01,2.100525e-01,-1.274223e-01
698960,3.4948e-06,5.990486e-01,4.412176e-01,-2.421901e-01
698980,3.4949e-06,6.049846e-01,3.421881e-01,4.017189e-03
699000,3.495e-06,5.978075e-01,3.400719e-01,-1.771076e-01
699020,3.4951e-06,5.995356e-01,4.080228e-01,3.976456e-02
699040,3.4952e-06,6.048302e-01,3.815430e-01,1.795588e-02
699060,3.4953e-06,6.033890e-01,4.308004e-01,1.232206e-01
699080,3.4954e-06,5.983657e-01,2.808442e-01,-2.689852e-02
699100,3.4955e-06,6.029683e-01,5.392866e-01,-2.792982e-01
699120,3.4956e-06,6.101986e-01,3.102371e-01,-2.803092e-01
699140,3.4957e-06,5.986211e-01,4.487629e-01,-2.159318e-01
699160,3.4958e-06,5.976487e-01,3.046382e-01,-9.220682e-02
699180,3.4959e-06,6.043428e-01,3.497881e-01,-2.495443e-01
699200,3.496e-06,6.072176e-01,5.069023e-01,-3.259746e-02
699220,3.4961e-06,6.025230e-01,3.522479e-01,6.212449e-02
699240,3.4962e-06,6.098516e-01,3.277759e-01,-1.783578e-01
699260,3.4963e-06,6.034033e-01,1.882692e-01,-2.306524e-01
699280,3.4964e-06,6.015180e-01,4.851213e-01,-1.354073e-01
699300,3.4965e-06,6.013048e-01,4.672314e-01,-7.927812e-02
699320,3.4966e-06,6.041983e-01,4.531058e-01,1.269286e-02
699340,3.4967e-06,6.075768e-01,4.670038e-01,-1.219143e-01
699360,3.4968e-06,6.060493e-01,3.686025e-01,-2.574108e-01
699380,3.4969e-06,6.042218e-01,3.168475e-01,-1.935858e-01
699400,3.497e-06,6.087958e-01,5.349783e-01,-3.547826e-01
699420,3.4971e-06,6.058824e-01,2.727497e-01,-1.963224e-01
699440,3.4972e-06,6.044723e-01,4.424039e-01,-3.153896e-01
699460,3.4973e-06,6.062067e-01,4.356837e-01,-7.077909e-02
699480,3.4974e-06,6.061649e-01,5.405717e-01,-1.159735e-01
699500,3.4975e-06,6.048673e-01,5.183362e-01,-1.654472e-01
699520,3.4976e-06,6.047349e-01,6.330040e-01,-1.777998e-02
699540,3.4977e-06,6.089246e-01,6.724648e-01,-2.335285e-01
699560,3.4978e-06,6.064711e-01,4.446041e-01,-9.544105e-02
699580,3.4979e-06,6.052842e-01,4.986762e-01,-4.285133e-02
699600,3.498e-06,5.988026e-01,3.167034e-01,2.173560e-01
699620,3.4981e-06,6.061447e-01,3.074080e-01,-6.614751e-02
699640,3.4982e-06,6.033988e-01,4.142188e-01,-1.048382e-02
699660,3.4983e-06,5.993170e-01,6.137791e-01,-2.311899e-01
699680,3.4984e-06,5.970854e-01,3.457219e-01,-1.623447e-01
699700,3.4985e-06,5.993437e-01,2.398868e-01,-1.175657e-01
699720,3.4986e-06,6.032048e-01,3.780458e-01,-1.162234e-01
699740,3.4987e-06,6.057177e-01,3.695146e-01,-3.694454e-02
699760,3.4988e-06,5.994095e-01,4.654715e-01,-1.862513e-01
699780,3.4989e-06,5.992119e-01,3.571079e-01,-7.007722e-02
699800,3.499e-06,6.002182e-01,3.096772e-01,-7.429218e-02
699820,3.4991e-06,5.947531e-01,3.485205e-01,-2.028456e-01
699840,3.4992e-06,6.118761e-01,4.704200e-01,-9.726912e-02
699860,3.4993e-06,6.081555e-01,4.213375e-01,-1.223097e-01
699880,3.4994e-06,6.038193e-01,3.307270e-01,-2.458540e-01
699900,3.4995e-06,6.033375e-01,3.586875e-01,-2.384216e-01
699920,3.4996e-06,6.092467e-01,4.151304e-01,8.549038e-02
699940,3.4997e-06,6.069059e-01,3.853768e-01,-1.849931e-01
699960,3.4998e-06,6.036613e-01,2.982626e-01,8.558854e-03
699980,3.4999e-06,6.093220e-01,4.600051e-01,-2.685570e-01
700000,3.5e-06,6.099764e-01,5.756731e-01,-1.463290e-01
700020,3.5001e-06,6.065522e-01,3.513445e-02,-4.907524e-01
700040,3.5002e-06,5.982346e-01,4.288768e-01,-2.486999e-01
700060,3.5003e-06,6.119485e-01,5.900093e-01,8.562862e-02
700080,3.5004e-06,6.049281e-01,3.868894e-01,-2.685168e-01
700100,3.5005e-06,6.001134e-01,4.094516e-01,-2.965429e-01
700120,3.5006e-06,6.023014e-01,3.964895e-01,-1.580811e-01
700140,3.5007e-06,6.074719e-01,2.558295e-01,-2.960854e-01
700160,3.5008e-06,6.061298e-01,5.678273e-01,-1.552718e-01
700180,3.5009e-06,6.098620e-01,4.605561e-01,-2.609352e-01
700200,3.501e-06,6.046301e-01,2.942821e-01,-2.712737e-01
700220,3.5011e-06,5.995783e-01,5.566496e-01,-2.340030e-01
700240,3.5012e-06,6.026686e-01,2.418052e-01,7.117537e-02
700260,3.5013e-06,6.055447e-01,4.519298e-01,-8.415201e-02
700280,3.5014e-06,6.100072e-01,3.701732e-01,-2.396528e-01
700300,3.5015e-06,6.058317e-01,3.776951e-01,-1.974058e-01
700320,3.5016e-06,6.077037e-01,5.514023e-01,-1.275065e-01
700340,3.5017e-06,6.065186e-01,3.337092e-01,-1.536864e-01
700360,3.5018e-06,6.076800e-01,2.495202e-01,-1.360089e-01
700380,3.5019e-06,5.951602e-01,1.470247e-01,-1.557303e-01
700400,3.502e-06,6.022102e-01,1.350676e-01,-2.374223e-01
700420,3.5021e-06,6.044342e-01,2.927433e-01,-5.816419e-01
700440,3.5022e-06,6.114380e-01,1.809117e-01,-2.130738e-01
700460,3.5023e-06,6.026399e-01,5.364705e-01,-3.791969e-01
700480,3.5024e-06,6.036649e-01,3.327728e-01,-6.115087e-02
700500,3.5025e-06,6.001793e-01,2.017498e-01,-2.627272e-01
700520,3.5026e-06,6.065999e-01,1.879552e-01,-3.027270e-01
700540,3.5027e-06,6.052222e-01,2.922521e-01,-3.822536e-01
700560,3.5028e-06,6.057388e-01,3.994361e-01,-1.003700e-02
700580,3.5029e-06,6.121618e-01,2.500876e-01,-2.395161e-01
700600,3.503e-06,6.096333e-01,3.877773e-01,-2.216249e-01
700620,3.5031e-06,6.064706e-01,5.698641e-01,-2.066075e-01
700640,3.5032e-06,6.045505e-01,6.103866e-01,-3.335118e-01
700660,3.5033e-06,6.084092e-01,3.026260e-01,-4.313169e-01
700680,3.5034e-06,6.067458e-01,3.432795e-01,-1.409681e-02
700700,3.5035e-06,6.139888e-01,4.318680e-01,-4.215645e-01
700720,3.5036e-06,6.122862e-01,2.125903e-01,-1.540882e-01
700740,3.5037e-06,6.045398e-01,2.910942e-01,-3.555025e-01
700760,3.5038e-06,6.062176e-01,4.721892e-01,-1.464372e-01
700780,3.5039e-06,6.085175e-01,3.763846e-01,-1.999148e-01
700800,3.504e-06,6.124958e-01,5.268955e-01,-3.810181e-01
700820,3.5041e-06,6.083076e-01,2.870378e-01,-2.171922e-01
700840,3.5042e-06,6.030629e-01,1.615712e-01,-2.542103e-01
700860,3.5043e-06,6.005757e-01,4.536918e-01,-3.913954e-01
700880,3.5044e-06,6.007234e-01,2.528340e-01,-4.179612e-01
700900,3.5045e-06,6.057372e-01,3.900909e-01,-2.892316e-01
700920,3.5046e-06,6.058045e-01,8.525555e-01,-4.526151e-01
700940,3.5047e-06,6.099291e-01,5.167580e-01,-2.949248e-01
700960,3.5048e-06,6.090631e-01,4.657778e-01,-3.333493e-01
700980,3.5049e-06,6.098536e-01,3.939079e-01,-1.755077e-01
701000,3.505e-06,6.094194e-01,3.877528e-01,-3.866049e-01
701020,3.5051e-06,6.096454e-01,3.705683e-01,-2.310986e-01
701040,3.5052e-06,6.096789e-01,4.965279e-01,-1.262666e-01
701060,3.5053e-06,6.016553e-01,5.147283e-01,-1.227593e-01
701080,3.5054e-06,5.979354e-01,3.489213e-01,-3.541308e-01
701100,3.5055e-06,6.104500e-01,2.663999e-01,-1.703813e-01
701120,3.5056e-06,6.114947e-01,4.097516e-01,-4.032574e-01
701140,3.5057e-06,6.093976e-01,2.437726e-01,-3.111183e-01
701160,3.5058e-06,6.046016e-01,3.462177e-01,-9.804763e-02
701180,3.5059e-06,6.072802e-01,4.246394e-01,-2.740716e-01
701200,3.506e-06,6.071957e-01,2.192609e-01,-2.395116e-01
701220,3.5061e-06,6.123762e-01,2.873417e-01,-1.610406e-01
701240,3.5062e-06,6.101447e-01,5.973178e-01,-3.058283e-01
701260,3.5063e-06,6.117094e-01,6.014815e-01,-2.761225e-01
701280,3.5064e-06,6.097638e-01,5.893813e-01,-1.086665e-01
701300,3.5065e-06,6.013336e-01,4.311550e-01,-1.281045e-01
701320,3.5066e-06,6.095165e-01,3.747708e-01,-2.947848e-01
701340,3.5067e-06,6.117228e-01,4.932913e-01,-5.873235e-01
701360,3.5068e-06,6.087245e-01,4.943448e-01,-1.353865e-01
701380,3.5069e-06,6.107706e-01,3.248865e-01,-2.593288e-01
701400,3.507e-06,6.047574e-01,3.282903e-01,-3.379177e-01
701420,3.5071e-06,6.022447e-01,4.408180e-01,-4.255705e-01
701440,3.5072e-06,6.146584e-01,4.178018e-01,-1.861234e-01
701460,3.5073e-06,6.160995e-01,2.276609e-01,6.424640e-03
701480,3.5074e-06,6.048523e-01,5.190833e-01,-1.597970e-01
701500,3.5075e-06,5.977446e-01,5.080093e-01,2.603528e-02
701520,3.5076e-06,6.102020e-01,4.697204e-01,-3.292084e-01
701540,3.5077e-06,6.114072e-01,4.662024e-01,-2.302853e-01
701560,3.5078e-06,6.092838e-01,5.195813e-01,-3.688310e-01
701580,3.5079e-06,6.081865e-01,4.507115e-01,-3.475546e-01
701600,3.508e-06,6.085564e-01,5.511709e-01,-1.335615e-01
701620,3.5081e-06,6.019396e-01,6.287563e-01,-3.424781e-01
701640,3.5082e-06,6.077847e-01,2.902121e-01,-4.848198e-01
701660,3.5083e-06,6.101980e-01,3.911922e-01,-2.093685e-01
701680,3.5084e-06,6.170206e-01,4.660131e-01,-4.331313e-01
701700,3.5085e-06,6.145599e-01,2.388362e-01,-4.006363e-01
701720,3.5086e-06,6.091198e-01,3.615437e-01,4.083378e-02
701740,3.5087e-06,6.108242e-01,4.712768e-01,-1.780853e-01
701760,3.5088e-06,6.116087e-01,2.532160e-01,-4.343600e-01
701780,3.5089e-06,6.073252e-01,4.284448e-01,-3.656194e-01
701800,3.509e-06,6.058130e-01,2.425688e-01,-2.811700e-01
701820,3.5091e-06,6.076499e-01,4.074407e-01,-2.978317e-01
701840,3.5092e-06,6.104208e-01,3.277225e-01,-3.769629e-01
701860,3.5093e-06,6.098350e-01,1.705680e-01,-2.458704e-01
701880,3.5094e-06,6.117592e-01,2.822499e-01,-2.411325e-01
701900,3.5095e-06,6.095522e-01,3.187344e-01,-1.811521e-01
701920,3.5096e-06,6.051322e-01,3.165835e-01,-2.527898e-01
701940,3.5097e-06,6.117266e-01,7.024648e-01,-3.358651e-01
701960,3.5098e-06,6.158328e-01,2.422706e-01,-2.538827e-01
701980,3.5099e-06,6.076129e-01,2.398165e-01,-3.724382e-01
702000,3.51e-06,6.032386e-01,4.998700e-01,-3.677827e-01
702020,3.5101e-06,6.150399e-01,1.920471e-01,-3.757549e-01
702040,3.5102e-06,6.174738e-01,3.701528e-01,-5.083824e-01
702060,3.5103e-06,6.094159e-01,1.938393e-01,-2.532524e-01
702080,3.5104e-06,6.063639e-01,4.302386e-01,-3.805498e-01
702100,3.5105e-06,6.149215e-01,3.418006e-01,-4.547167e-01
702120,3.5106e-06,6.150394e-01,6.336958e-01,-4.305672e-01
702140,3.5107e-06,6.124020e-01,4.802737e-01,-3.230239e-01
702160,3.5108e-06,6.095163e-01,3.590184e-01,-6.718713e-01
702180,3.5109e-06,6.149121e-01,2.895620e-01,-4.842519e-01
702200,3.511e-06,6.131271e-01,3.044549e-01,-4.996649e-01
702220,3.5111e-06,6.094936e-01,5.774103e-01,-1.692237e-01
702240,3.5112e-06,6.098461e-01,4.827184e-01,-3.909173e-01
702260,3.5113e-06,6.105763e-01,3.533944e-01,-2.350738e-01
702280,3.5114e-06,6.057069e-01,2.981726e-01,-4.808351e-01
702300,3.5115e-06,6.094555e-01,4.513294e-01,-4.858415e-01
702320,3.5116e-06,6.065944e-01,5.180549e-01,-3.073547e-01
702340,3.5117e-06,6.133181e-01,4.723926e-01,-4.072230e-01
702360,3.5118e-06,6.079054e-01,5.608353e-01,-4.647677e-01
702380,3.5119e-06,6.117759e-01,4.732817e-01,-2.796128e-01
702400,3.512e-06,6.124143e-01,2.866325e-01,-5.977886e-01
702420,3.5121e-06,6.148657e-01,6.002849e-01,-5.415853e-01
702440,3.5122e-06,6.201745e-01,5.403074e-01,-5.285708e-01
702460,3.5123e-06,6.171501e-01,4.784938e-01,-3.412053e-01
702480,3.5124e-06,6.154145e-01,6.239226e-01,-2.105507e-01
702500,3.5125e-06,6.111259e-01,5.037346e-01,-3.057562e-01
702520,3.5126e-06,6.185356e-01,5.615337e-01,-3.140434e-01
702540,3.5127e-06,6.150838e-01,5.415098e-01,-3.408614e-01
702560,3.5128e-06,6.137938e-01,1.943953e-01,-5.140167e-01
702580,3.5129e-06,6.093106e-01,4.768687e-01,-4.128602e-01
702600,3.513e-06,6.085229e-01,3.989606e-01,-3.436652e-01
702620,3.5131e-06,6.147477e-01,4.565928e-01,-3.330483e-01
702640,3.5132e-06,6.141427e-01,5.398721e-01,-1.996468e-01
702660,3.5133e-06,6.150442e-01,5.148911e-01,-3.458777e-01
702680,3.5134e-06,6.028193e-01,5.973039e-01,-5.001758e-01
702700,3.5135e-06,6.104032e-01,6.833341e-01,-5.584711e-01
702720,3.5136e-06,6.187685e-01,5.012952e-01,-5.619753e-01
702740,3.5137e-06,6.109715e-01,6.359700e-01,-4.775103e-01
702760,3.5138e-06,6.070685e-01,5.195154e-01,-4.817767e-01
